Speed,q
1102,78.32
1107,78.37
1107,78.43
1106,78.48
1109,78.43
1113,78.37
1114,78.28
1113,78.24
1118,78.18
1124,77.98
1118,77.96
1124,77.82
1127,75.46
1136,60.89
1218,41.94
1289,29.89
1320,19.85
1328,12.75
1316,7.92
1291,4.36
1259,0.00
1219,0.00
1179,0.00
1142,0.00
1105,0.00
1072,0.00
1034,0.00
1000,0.00
966,0.00
933,0.00
901,0.00
868,0.00
836,0.00
806,0.00
776,0.05
747,0.84
726,4.32
727,10.84
763,20.56
823,28.82
827,32.93
788,37.74
807,44.28
786,49.23
812,56.60
786,61.44
806,66.02
791,68.99
807,73.78
791,77.24
810,80.15
796,82.55
815,84.27
795,85.66
812,86.65
802,86.82
815,87.47
802,87.25
817,87.30
806,87.01
818,87.40
804,87.30
821,87.73
811,87.37
815,87.70
811,87.37
826,87.62
813,87.34
824,87.77
816,87.30
824,87.74
823,87.25
829,87.46
820,87.04
832,87.31
820,86.98
830,87.39
826,86.87
835,87.16
828,86.57
835,87.11
827,86.76
835,87.16
829,86.72
840,86.83
829,86.52
840,86.89
834,86.25
841,86.65
837,86.24
842,86.55
838,86.19
848,86.35
838,85.86
848,86.25
845,85.60
845,85.84
843,85.30
851,84.86
845,84.07
856,83.87
847,83.06
855,81.91
847,80.13
854,79.46
851,78.50
855,78.22
853,77.53
859,77.40
853,77.02
865,76.83
855,76.37
861,76.04
859,75.07
862,74.80
858,74.48
864,74.27
858,74.23
869,74.27
856,74.23
868,74.30
862,74.28
869,74.30
864,74.27
868,74.35
866,74.22
870,74.07
864,74.12
873,73.94
865,73.91
873,73.84
869,73.68
870,73.69
875,73.58
872,73.46
872,73.55
876,73.33
873,73.41
878,73.18
872,73.00
877,72.96
878,72.78
877,72.74
878,72.68
879,72.56
881,72.24
881,67.67
891,52.00
960,35.64
1023,25.64
1052,17.00
1059,11.74
1051,7.14
1034,4.05
1009,2.84
978,0.00
944,0.00
912,0.00
879,0.00
846,0.00
807,0.00
778,0.00
752,0.00
721,0.00
694,0.00
667,1.32
645,12.47
653,19.01
670,11.67
667,8.04
664,13.12
669,13.66
673,10.54
671,10.40
671,11.66
673,11.99
674,10.84
673,10.79
673,11.48
674,11.44
674,10.85
672,11.07
672,11.17
671,11.23
672,11.15
671,11.23
672,11.14
671,11.14
672,11.14
672,11.14
671,11.15
671,11.23
672,11.18
671,11.22
671,11.24
671,11.24
672,11.22
671,11.24
671,11.21
671,11.26
671,11.24
671,11.25
672,11.19
671,11.23
672,11.13
671,11.24
671,11.24
671,11.24
671,11.28
672,11.28
671,11.29
670,11.38
671,11.38
671,11.37
671,11.28
671,11.28
671,11.27
671,11.37
671,11.29
671,11.36
671,11.51
673,13.30
677,11.16
675,10.14
673,11.45
675,12.10
675,10.69
674,11.55
675,11.99
676,11.57
675,11.26
674,11.82
675,11.44
676,11.18
675,11.29
674,12.02
676,11.23
675,11.16
674,11.49
675,11.69
675,11.62
675,11.86
675,11.20
674,11.83
675,11.83
676,11.31
674,11.38
675,12.12
676,11.15
674,11.83
675,11.81
675,11.39
675,11.94
675,11.98
675,11.32
675,11.83
675,11.50
675,12.00
675,11.39
676,11.20
674,11.66
675,11.90
676,11.18
675,11.25
674,11.69
675,12.06
675,11.13
675,11.67
675,11.97
677,11.08
676,9.92
674,11.24
676,11.15
676,10.31
674,11.14
676,11.12
676,10.19
675,11.15
675,11.19
676,10.68
674,11.06
675,11.50
676,10.27
680,9.53
699,4.88
734,1.44
776,7.38
870,13.96
957,16.05
950,17.90
878,21.44
889,26.81
924,32.26
946,38.57
873,42.29
904,45.58
938,48.65
876,51.31
924,55.80
918,59.56
887,63.69
934,66.36
901,68.33
917,70.15
918,71.17
906,72.03
933,72.43
908,72.72
927,73.13
929,73.10
921,73.30
941,73.54
920,74.27
929,75.30
941,76.29
936,77.52
938,78.47
937,79.31
953,79.69
944,79.91
942,80.18
959,80.36
948,80.41
956,80.50
959,80.46
957,80.46
964,80.48
969,80.68
965,81.04
966,81.64
977,81.83
974,81.91
967,82.11
984,82.15
982,82.09
980,82.14
984,82.12
989,82.09
992,81.99
991,81.92
993,81.71
993,81.46
1002,81.07
1002,80.47
996,79.72
1009,77.85
1012,76.61
1004,73.87
1009,70.86
1018,67.77
1010,64.81
1012,60.13
1019,56.61
1009,52.22
1020,48.77
1020,45.64
1010,43.92
1024,41.70
1022,40.91
1015,40.62
1024,41.94
1024,46.90
1024,51.47
1025,56.47
1027,61.25
1022,64.44
1034,67.52
1030,69.24
1025,71.63
1042,72.85
1037,74.35
1035,76.24
1044,77.60
1042,80.26
1045,82.25
1047,83.42
1046,84.50
1053,85.24
1057,85.66
1050,86.39
1061,86.73
1066,86.68
1060,86.98
1068,86.97
1068,86.90
1068,87.00
1076,86.86
1073,86.83
1079,86.88
1086,86.98
1080,87.96
1086,88.69
1096,88.82
1089,89.18
1096,89.45
1102,89.27
1096,89.51
1106,89.55
1104,89.49
1106,89.64
1119,89.14
1107,88.72
1112,87.73
1120,86.55
1112,85.65
1123,83.49
1121,81.63
1118,80.56
1130,79.46
1125,78.73
1128,78.32
1136,77.73
1129,77.49
1141,77.06
1138,76.50
1135,76.27
1153,75.72
1141,75.31
1145,74.44
1152,72.95
1146,72.09
1158,71.04
1150,69.81
1153,68.55
1165,67.02
1148,65.42
1163,62.75
1163,60.40
1155,58.07
1172,56.31
1159,55.01
1167,54.26
1171,53.45
1158,52.70
1181,51.75
1167,50.63
1168,50.22
1182,49.45
1164,48.77
1180,48.27
1167,46.94
1171,45.85
1185,44.72
1160,43.83
1183,43.43
1171,42.78
1167,42.77
1186,42.66
1165,42.41
1182,42.73
1175,42.77
1169,43.35
1189,44.13
1167,45.47
1180,47.07
1182,48.12
1169,49.54
1191,52.00
1174,53.30
1184,54.80
1187,55.86
1172,57.65
1194,59.03
1183,60.54
1186,62.20
1193,63.28
1180,64.16
1198,64.63
1187,64.94
1188,65.47
1199,65.40
1185,65.56
1202,65.67
1192,65.51
1194,65.67
1207,65.34
1192,65.36
1210,65.33
1204,64.99
1203,65.14
1216,64.83
1201,64.67
1218,64.64
1210,64.25
1212,64.43
1224,64.03
1206,63.85
1224,63.71
1213,63.22
1219,63.26
1228,62.67
1211,62.30
1233,61.89
1219,60.99
1226,60.78
1230,59.60
1214,55.16
1247,38.76
1296,26.23
1323,17.21
1325,10.91
1309,6.74
1282,4.20
1250,2.26
1212,0.00
1172,0.00
1136,0.00
1100,0.00
1066,0.00
1029,0.00
995,0.00
963,0.00
928,0.00
897,0.00
865,0.00
835,0.00
803,0.00
775,0.00
749,0.00
720,0.00
694,0.00
667,0.71
647,7.27
654,18.64
670,12.98
668,7.01
663,10.61
658,7.72
652,8.77
648,9.59
646,10.06
645,10.18
643,10.36
643,10.52
643,10.54
643,10.63
642,10.59
642,10.64
642,10.72
642,10.59
642,10.62
646,12.84
669,24.58
686,6.02
672,6.31
668,14.63
677,12.01
676,8.42
672,11.58
675,12.38
676,10.63
674,10.52
674,11.91
676,11.26
675,10.79
674,11.03
675,11.19
675,10.81
675,11.13
675,11.06
675,11.02
675,10.86
675,11.40
675,10.86
674,11.51
675,11.42
675,11.40
675,11.28
675,11.26
675,11.31
676,11.38
675,10.65
674,11.61
675,11.32
675,11.47
675,10.88
675,11.62
675,11.11
675,11.28
674,11.29
674,11.34
674,11.36
675,11.34
674,11.35
674,11.41
674,11.37
675,11.40
674,11.31
674,11.39
674,11.40
675,11.28
675,11.30
675,11.27
675,11.27
675,11.52
675,11.06
675,11.39
675,11.69
675,11.33
674,11.30
674,11.45
674,11.52
674,11.54
674,11.51
674,11.45
674,11.51
674,11.44
674,11.44
674,11.46
674,11.56
674,11.52
674,11.44
674,11.58
674,11.56
674,11.58
674,11.58
674,11.58
674,11.49
674,11.56
674,11.43
674,11.48
674,11.50
674,11.60
674,11.60
674,11.58
674,11.59
673,11.63
673,11.60
673,11.62
673,11.65
672,11.70
672,11.73
672,11.77
672,11.71
672,11.80
672,11.80
672,11.77
672,11.72
672,11.84
671,11.87
671,11.89
671,11.85
671,11.90
671,11.90
671,11.92
671,12.00
672,11.89
671,11.86
671,11.87
671,12.02
671,11.90
671,11.89
671,11.88
671,12.00
671,11.92
671,12.00
670,11.93
670,12.10
670,12.08
670,12.08
670,12.09
670,12.14
670,12.05
669,12.11
669,12.19
669,12.23
669,12.19
668,12.24
669,12.25
669,12.29
668,12.25
668,12.31
668,12.35
668,12.33
668,12.36
668,12.36
668,12.37
668,12.42
667,12.45
668,12.52
668,12.41
668,12.33
667,12.40
667,12.55
667,12.61
667,12.56
666,12.59
667,12.62
666,12.61
667,12.56
667,12.54
667,12.46
666,12.63
665,12.68
665,12.79
665,12.85
665,12.90
665,12.79
665,12.85
665,12.78
666,12.79
666,13.28
668,16.58
676,14.28
677,10.23
671,12.26
670,12.74
670,12.72
671,12.68
671,12.58
671,12.58
671,12.59
671,12.62
671,12.60
671,12.85
672,14.42
676,13.42
675,11.38
672,12.65
673,12.70
673,12.70
672,12.70
672,12.72
672,12.83
672,12.76
672,12.79
672,12.81
672,12.78
672,12.79
671,12.82
673,12.70
673,12.69
673,12.65
672,12.70
673,12.72
672,12.82
672,12.70
672,12.70
673,12.71
672,12.77
672,12.73
671,12.87
672,12.85
672,12.87
672,12.72
671,12.84
671,12.87
671,12.99
671,12.79
670,12.88
672,12.92
671,13.00
671,12.92
670,13.00
671,12.92
670,13.02
670,13.35
671,15.28
676,14.18
676,11.55
672,13.43
675,14.60
677,12.35
676,12.35
677,11.15
676,10.94
676,11.95
677,11.37
674,11.24
675,12.28
676,11.18
675,11.95
675,11.37
675,11.84
675,12.02
676,11.72
675,11.34
675,11.90
675,11.53
675,12.00
675,11.04
674,11.83
676,11.89
675,11.42
673,11.87
675,12.14
674,11.65
673,13.07
670,13.81
668,16.35
662,19.70
660,24.87
667,24.99
672,24.65
675,25.77
681,25.91
684,23.45
685,23.42
688,24.07
690,22.85
689,22.43
689,22.99
690,22.67
691,24.69
697,27.55
705,26.97
704,27.12
682,37.79
662,64.82
685,63.63
688,49.62
680,58.55
686,61.13
690,55.12
684,57.71
681,64.62
685,65.36
682,64.43
676,70.26
675,74.13
678,74.42
675,74.80
673,78.50
674,78.06
675,78.91
674,78.99
675,79.04
674,78.83
674,81.80
676,82.03
678,80.74
677,80.58
676,82.43
676,82.89
676,83.51
677,82.31
676,83.68
679,82.76
682,81.39
689,77.00
698,72.50
709,65.01
716,58.78
730,56.98
750,55.96
772,54.55
785,52.83
789,51.61
791,50.36
801,49.56
822,48.78
837,48.25
841,47.84
838,47.89
843,49.18
862,50.47
877,51.46
882,52.38
891,54.89
912,57.45
931,59.29
930,60.15
922,60.85
933,61.42
963,61.63
988,61.67
997,61.75
998,61.83
1007,61.93
1030,62.00
1047,62.29
1049,62.48
1049,62.61
1067,62.56
1098,61.86
1116,60.94
1115,60.15
1121,56.60
1175,40.24
1236,26.70
1261,18.46
1266,11.63
1253,7.05
1227,4.24
1196,2.17
1147,0.00
1095,0.00
1053,0.00
1015,0.00
978,0.00
944,0.00
905,0.00
872,0.00
841,0.00
810,0.00
777,0.01
744,0.79
700,5.97
640,20.96
633,73.15
709,87.78
675,78.69
629,93.14
684,82.09
688,87.03
676,90.07
689,91.89
700,91.29
699,93.47
722,94.59
731,94.59
712,98.35
724,102.68
753,100.77
752,101.59
745,105.54
764,107.49
783,106.47
785,108.19
778,112.43
788,114.56
814,114.09
822,115.02
817,118.50
826,122.02
847,122.33
857,124.80
860,128.19
869,128.84
883,128.81
893,126.86
898,122.38
909,116.90
915,111.73
921,107.50
937,103.97
948,100.97
946,98.15
951,96.04
968,92.93
975,88.83
975,85.02
983,82.69
993,80.75
1005,78.92
1013,77.90
1024,76.99
1028,76.20
1037,75.64
1051,75.12
1058,74.68
1063,74.02
1068,73.36
1070,72.75
1086,72.31
1101,71.32
1091,70.22
1083,68.77
1112,67.34
1145,65.58
1131,64.27
1113,63.92
1145,63.37
1188,62.10
1184,60.87
1151,60.23
1155,59.83
1188,59.06
1186,58.09
1155,57.72
1152,57.91
1189,58.08
1210,57.27
1194,56.54
1172,56.53
1187,57.06
1223,57.71
1233,57.80
1204,58.14
1201,58.94
1237,59.48
1249,58.70
1224,58.34
1229,57.80
1270,50.54
1325,36.13
1367,25.00
1383,16.57
1379,10.45
1358,6.08
1327,3.15
1290,0.00
1250,0.00
1208,0.00
1167,0.00
1129,0.00
1071,0.11
902,1.13
682,7.77
751,32.64
860,37.78
732,49.67
754,67.40
834,71.96
740,76.13
756,84.09
816,84.46
730,95.94
812,104.44
767,94.91
786,109.99
801,98.68
765,108.22
818,106.66
772,108.86
814,115.98
794,110.64
803,121.06
819,116.62
799,126.62
829,123.63
811,125.20
833,128.31
825,129.62
827,129.28
845,130.34
838,130.84
843,130.65
846,130.87
856,130.79
860,127.80
854,120.31
866,114.87
873,111.21
871,107.21
873,103.88
881,101.09
878,98.56
878,96.25
885,94.24
885,92.87
891,91.70
891,90.87
893,90.49
897,90.01
895,89.96
902,89.85
900,89.82
901,89.93
910,89.78
909,89.76
910,89.73
909,89.64
921,89.51
918,89.36
911,89.41
931,89.20
923,89.09
925,89.14
929,89.02
934,89.00
937,88.87
930,88.90
944,88.79
937,88.65
941,88.65
950,88.41
940,88.42
958,88.27
954,88.09
952,88.12
958,88.01
959,87.96
967,87.80
956,87.42
971,86.92
973,86.47
965,86.16
980,85.83
974,85.63
978,85.53
982,85.33
981,85.26
986,85.11
988,85.02
993,84.90
988,84.82
998,84.71
1001,83.90
993,81.82
1003,79.49
1006,77.34
1001,76.06
1009,74.99
1010,74.37
1008,73.60
1013,73.18
1018,72.57
1011,72.21
1017,71.52
1022,70.94
1016,70.10
1024,69.56
1024,68.98
1024,68.62
1031,68.37
1026,68.06
1028,67.95
1037,67.81
1032,67.74
1032,67.70
1042,67.56
1037,67.44
1035,67.45
1045,67.54
1042,67.98
1042,68.85
1050,69.93
1046,72.29
1051,74.49
1055,75.93
1051,77.99
1058,79.05
1062,79.66
1057,81.19
1066,83.03
1068,84.88
1064,86.17
1074,87.61
1074,88.33
1071,89.16
1082,89.43
1079,89.99
1081,90.59
1092,90.58
1084,90.86
1092,91.06
1098,90.89
1091,91.14
1102,90.99
1099,90.84
1100,91.01
1112,90.63
1104,90.67
1111,90.59
1119,90.05
1110,90.10
1121,89.95
1122,89.59
1120,89.69
1131,89.38
1124,89.31
1130,89.33
1138,89.02
1128,88.86
1140,88.45
1142,87.92
1135,87.61
1151,86.94
1144,86.33
1148,85.85
1157,85.13
1147,84.92
1160,84.63
1156,83.90
1156,82.83
1169,81.26
1154,79.55
1167,77.36
1172,75.26
1161,73.98
1176,72.35
1169,70.92
1174,70.03
1179,69.03
1169,68.43
1187,67.64
1176,67.04
1176,66.97
1192,66.48
1175,65.90
1189,61.49
1196,46.04
1262,30.87
1301,21.77
1312,14.05
1304,8.74
1283,5.21
1251,2.67
1215,0.00
1177,0.00
1136,0.00
1099,0.00
1065,0.00
1030,0.00
993,0.00
955,0.00
923,0.00
889,0.00
856,0.00
824,0.00
795,0.00
766,0.00
739,0.00
709,0.00
682,0.00
656,2.23
644,15.09
658,20.13
672,9.79
667,8.56
665,13.63
672,12.50
674,9.18
670,10.58
672,13.16
676,10.52
673,10.07
673,11.97
674,11.44
675,10.72
673,11.77
675,11.40
674,10.98
674,11.99
675,11.42
676,10.88
674,11.13
676,10.95
675,11.03
675,11.58
675,10.95
675,10.94
675,11.12
675,11.02
674,11.48
676,10.77
675,11.01
675,11.80
675,11.27
675,11.09
675,11.52
675,11.43
675,11.05
675,11.35
674,11.54
676,11.50
675,10.91
675,11.28
675,11.10
675,11.47
675,10.82
675,11.07
675,11.70
675,11.60
674,11.55
675,11.34
675,11.12
675,11.39
675,11.29
676,11.14
675,11.67
676,11.30
675,10.94
675,11.57
675,10.97
675,11.61
675,11.12
675,11.34
674,11.36
674,11.47
674,11.45
674,11.49
675,11.42
675,11.28
676,10.59
675,10.73
675,11.09
675,11.16
674,11.14
675,11.07
676,10.82
676,10.72
674,10.76
675,11.02
675,10.93
675,11.00
675,10.97
676,10.88
675,10.71
675,10.97
675,10.86
675,10.59
675,10.84
675,10.74
674,10.76
674,10.84
675,10.76
675,10.84
675,10.74
675,10.75
674,10.81
674,10.91
674,10.80
673,10.93
673,10.99
673,11.04
672,10.98
672,11.06
672,11.09
672,11.13
672,11.08
672,11.18
673,11.09
673,11.12
673,11.00
673,11.00
673,10.99
672,11.06
673,11.05
674,10.96
674,10.85
674,10.91
673,10.88
673,10.98
673,10.98
673,11.06
673,11.05
672,11.09
673,11.19
677,11.02
675,9.43
673,11.57
675,11.85
676,10.19
674,10.74
675,11.55
675,10.68
676,10.82
685,10.49
717,16.04
735,24.14
733,32.48
695,40.73
716,56.25
707,60.51
701,67.84
718,81.96
708,81.13
717,84.22
716,84.03
715,88.54
728,87.37
718,90.37
732,92.82
722,93.64
736,98.21
737,96.70
735,101.57
740,102.48
737,105.59
753,106.71
747,106.96
751,110.83
756,111.12
758,113.34
765,114.11
759,117.39
771,119.55
773,120.17
779,122.28
773,123.43
780,120.93
789,112.85
788,107.23
787,101.27
792,96.90
804,92.25
798,88.47
797,85.18
805,81.13
811,78.64
808,76.74
805,76.61
817,78.43
821,81.32
813,83.58
816,85.74
826,86.90
830,87.41
823,88.13
827,88.58
838,88.55
836,88.60
833,89.00
839,89.15
847,89.37
845,89.90
842,90.45
850,90.65
856,90.52
853,90.55
854,90.66
866,90.34
861,90.17
863,90.28
872,90.02
869,89.83
874,89.93
876,90.54
881,93.50
886,98.48
884,103.11
897,107.10
894,111.05
897,114.13
908,115.98
908,117.57
912,118.85
916,119.76
926,120.41
925,120.86
929,121.08
940,121.11
938,121.18
941,121.26
948,121.25
950,121.09
952,119.91
955,116.70
960,113.81
962,112.14
968,111.01
972,109.54
970,108.95
979,108.35
984,107.35
979,105.69
992,104.58
994,103.07
990,102.64
1001,101.98
1002,101.57
999,101.35
1006,101.06
1012,100.77
1011,100.61
1015,100.41
1022,100.04
1020,99.92
1025,99.76
1030,99.55
1030,99.49
1035,99.41
1038,99.29
1039,99.32
1046,99.31
1046,99.57
1049,101.20
1058,104.69
1057,109.84
1062,116.15
1069,121.45
1070,124.81
1075,128.80
1082,130.90
1084,132.51
1089,133.50
1092,134.00
1093,134.73
1101,135.22
1102,135.54
1107,135.83
1115,135.94
1114,136.27
1122,136.43
1125,136.51
1128,136.75
1139,136.74
1140,136.88
1146,136.97
1154,136.93
1156,137.06
1162,137.07
1167,137.06
1171,137.17
1178,137.15
1180,137.21
1185,137.27
1192,137.23
1196,137.26
1204,137.31
1205,137.51
1207,137.53
1219,137.83
1215,137.84
1226,138.14
1229,138.21
1230,138.22
1239,138.34
1239,138.23
1253,138.47
1250,138.59
1253,138.52
1260,138.79
1263,138.78
1271,132.57
1280,96.71
1397,64.72
1508,44.89
1571,30.62
1596,19.94
1596,13.20
1577,7.48
1539,0.00
1490,0.00
1445,0.00
1403,0.00
1359,0.00
1319,0.00
1281,0.00
1243,0.00
1205,0.00
1169,0.00
1133,0.00
1097,0.00
1054,0.06
981,0.82
884,5.59
886,19.26
946,30.74
916,46.64
904,56.95
924,55.97
894,59.94
924,60.11
892,63.59
917,64.55
905,68.60
915,69.26
909,73.13
914,74.15
913,77.68
912,79.39
917,82.41
913,84.49
918,87.40
909,89.57
923,92.35
913,94.42
923,97.85
918,100.21
926,103.36
921,106.55
927,109.08
925,111.88
935,113.85
929,116.75
935,118.49
934,121.22
938,123.94
939,126.52
939,129.18
946,131.67
943,133.47
949,133.48
945,129.97
951,123.65
950,119.67
954,115.28
956,112.22
957,110.47
959,109.02
959,107.54
962,105.67
962,104.39
964,103.56
966,102.42
967,102.08
971,101.85
970,102.24
976,103.82
974,106.45
978,109.49
976,112.24
980,113.92
979,115.15
980,116.28
983,116.85
984,117.28
988,117.17
987,116.49
992,115.45
992,113.79
995,111.63
995,109.97
996,108.49
1000,106.63
1000,105.40
1003,103.46
1002,102.10
1007,100.28
1005,99.14
1009,98.00
1008,97.17
1012,96.27
1011,95.57
1012,94.94
1015,94.33
1015,93.83
1017,93.27
1017,92.56
1022,91.96
1017,91.56
1022,91.26
1019,91.03
1026,90.29
1021,87.47
1025,84.17
1024,78.81
1027,75.61
1024,72.23
1025,69.28
1028,67.33
1028,65.69
1030,64.50
1023,62.39
1033,61.09
1026,59.05
1033,56.78
1022,53.27
1030,47.22
1027,43.01
1030,38.03
1027,35.04
1024,30.16
1026,27.44
1021,24.95
1026,23.15
1019,21.85
1027,20.95
1015,19.89
1022,17.48
1017,15.70
1009,13.74
1006,13.16
1007,12.35
1016,11.74
1018,10.62
1013,9.93
1007,9.19
1009,9.08
1008,8.89
1006,8.81
1008,8.75
1004,8.72
1003,8.96
1007,9.17
1003,9.44
998,10.62
1000,14.34
1014,20.81
1020,26.56
973,31.69
1001,35.82
1019,41.69
981,45.46
1011,49.04
982,51.16
1010,52.93
985,54.27
1005,55.17
988,56.38
1004,57.54
991,58.92
1002,59.71
989,60.63
1005,61.80
993,62.65
1005,63.88
994,64.54
1004,65.12
996,65.44
1004,65.75
999,65.91
1002,66.06
1001,66.33
1000,67.05
1005,69.05
999,70.67
1007,72.75
1001,73.76
1008,74.67
1001,75.15
1008,75.50
1002,75.70
1007,75.87
1007,75.94
1006,75.85
1010,75.26
1006,73.42
1014,70.64
1007,68.39
1012,66.18
1006,64.22
1013,61.53
1007,60.06
1010,57.81
1009,55.97
1011,53.70
1010,52.05
1007,48.15
1014,44.77
1004,39.30
1014,33.91
1000,26.12
1012,20.58
993,14.43
988,9.80
989,6.20
1012,3.47
999,2.71
987,1.76
1005,1.02
986,0.33
996,0.00
992,0.00
988,0.00
991,0.00
985,0.00
992,0.00
979,0.00
990,0.00
976,0.00
990,0.00
973,0.00
976,0.00
972,0.00
971,0.00
969,0.12
958,1.87
979,9.05
979,18.03
982,25.26
946,31.15
967,35.22
981,38.39
949,41.76
980,44.08
945,46.05
978,49.19
944,52.04
978,54.08
948,56.31
976,59.38
948,61.84
973,62.94
955,63.20
969,63.57
958,63.64
967,63.75
961,63.79
964,63.82
961,63.82
965,63.82
964,63.82
967,63.80
960,63.83
969,64.10
963,64.82
968,65.75
960,66.55
968,67.36
966,67.72
966,67.96
967,68.30
965,68.61
971,68.73
964,68.78
970,68.88
967,68.91
971,68.92
967,68.82
968,68.83
972,68.80
969,68.77
973,68.70
968,68.62
974,68.60
971,68.50
973,68.47
973,68.42
972,68.39
974,68.32
970,68.23
975,68.10
971,68.03
976,67.98
972,67.88
975,67.89
975,67.83
976,67.79
976,67.74
972,67.75
978,67.76
973,67.71
975,67.73
971,67.72
974,67.78
979,67.81
973,67.93
980,67.98
970,68.00
978,68.11
969,68.17
978,68.30
974,68.32
975,68.37
973,68.34
972,68.34
976,68.30
972,68.24
977,68.21
970,68.10
978,68.05
974,67.94
977,67.90
975,67.80
973,67.73
978,67.66
973,67.56
978,67.46
970,67.37
977,67.10
972,65.90
974,64.44
971,63.13
969,62.10
975,61.40
969,60.92
975,60.56
966,60.63
974,61.20
970,62.29
970,63.78
969,64.71
969,65.46
974,66.03
968,66.34
974,66.52
970,66.62
974,66.70
972,66.66
975,66.58
977,66.48
971,66.41
978,66.36
973,66.30
978,66.23
971,65.99
977,65.69
974,65.36
976,65.05
976,64.81
975,64.71
981,64.75
974,64.83
979,64.94
973,64.98
981,65.05
977,65.02
975,65.08
977,65.08
975,65.10
981,65.10
975,65.09
981,65.11
976,65.09
980,65.11
978,65.07
977,65.10
980,65.09
978,65.16
982,65.38
976,65.89
983,67.07
978,67.85
982,68.68
979,69.37
981,69.80
982,70.09
978,70.35
984,70.50
979,70.62
986,70.72
980,70.69
987,70.63
983,70.49
985,70.44
984,70.34
984,70.24
987,70.04
983,69.89
990,69.79
983,69.43
991,69.14
984,68.81
990,68.44
987,68.05
988,67.73
988,67.26
985,66.52
988,65.36
983,64.44
989,63.62
985,62.92
988,62.57
986,62.18
991,62.19
990,62.26
988,62.35
990,62.43
986,62.58
994,62.76
986,63.05
992,63.74
986,64.53
993,65.60
990,66.34
989,67.13
992,67.86
989,68.47
993,69.05
987,69.38
994,69.66
991,69.85
994,70.01
989,70.14
995,70.24
995,70.23
993,70.26
995,70.24
991,70.22
998,70.11
993,69.98
997,69.91
994,69.88
998,69.86
995,69.80
997,69.77
996,69.76
998,69.84
1001,69.82
995,69.86
1001,69.94
995,69.96
1003,70.05
996,70.14
1001,70.33
995,70.41
1000,70.52
998,70.56
997,70.66
1000,70.77
996,70.96
1003,71.36
996,71.71
1003,72.15
997,72.40
1003,72.64
999,72.72
1000,72.84
1001,72.93
1002,72.95
1004,72.80
1000,72.32
1005,70.75
1001,68.95
1006,66.77
999,65.03
1004,63.37
1001,61.54
1002,60.56
1002,59.46
999,59.22
1007,59.43
1000,60.68
1005,62.19
998,63.09
1005,63.84
997,64.41
1006,64.82
1001,65.08
1005,65.23
1003,65.28
1003,65.27
1004,65.12
1001,65.02
1004,64.95
1001,64.90
1008,64.82
1002,64.77
1008,64.80
1004,64.81
1006,64.93
1003,65.00
1005,65.04
1006,64.95
1004,64.90
1007,64.87
1005,64.84
1010,64.80
1004,64.75
1007,64.78
1003,64.76
1008,64.74
1003,64.64
1006,64.28
1006,63.36
1005,62.68
1006,62.01
1003,61.54
1007,61.07
1002,60.46
1007,58.83
1002,57.19
1007,54.85
1001,53.30
1006,52.06
1001,50.90
1003,48.50
1002,44.89
1000,41.74
1004,39.28
997,37.92
1003,36.43
996,35.68
1003,34.82
994,34.18
1001,33.77
995,33.45
998,33.19
994,32.61
992,32.28
994,32.05
990,32.22
995,32.99
986,34.51
992,36.09
988,38.77
993,42.09
989,45.45
989,48.46
989,50.18
987,52.59
988,53.87
985,54.89
989,55.77
984,56.28
990,56.74
986,56.97
987,57.22
985,57.39
987,57.51
989,57.56
984,57.63
989,57.69
985,57.73
989,57.76
983,57.75
988,57.79
984,57.78
986,57.84
985,57.82
984,57.84
986,57.84
984,57.87
988,57.99
983,58.54
987,59.98
982,63.42
987,67.07
986,70.49
986,73.64
986,75.54
986,77.06
989,78.32
988,79.22
991,80.55
987,81.35
990,81.99
989,82.47
990,82.75
992,83.04
990,83.20
994,83.30
991,83.38
998,83.35
994,83.11
997,82.58
994,81.48
998,80.74
997,80.09
999,79.58
1000,79.05
999,77.97
1003,76.79
1000,74.23
1003,71.40
1000,68.33
1006,66.38
999,64.76
1001,63.30
1002,62.28
1005,61.48
1005,60.98
1001,60.46
1003,60.24
1001,59.99
1005,59.82
1001,59.67
1005,59.60
1001,59.54
1005,59.52
1004,59.44
1002,59.43
1003,59.40
1004,59.41
1007,59.36
1000,59.34
1004,59.37
1002,59.40
1008,59.38
1001,59.37
1004,59.40
1003,59.38
1005,59.38
1004,59.32
1002,59.34
1005,59.31
1003,59.28
1006,59.30
1003,59.32
1007,59.29
1002,59.26
1008,59.27
1004,59.17
1007,58.82
1004,58.12
1007,57.59
1009,56.86
1007,56.12
1008,55.47
1005,54.69
1010,54.01
1005,53.18
1009,52.17
1004,50.39
1009,49.30
1006,47.89
1008,47.12
1006,45.92
1006,44.96
1007,43.72
