Speed,q,p
1167,61.76,993160.5883
1166,61.85,996734.7943
1166,62.12,999272.8425
1168,62.48,1004734.988
1165,63.12,1003884.204
1164,63.46,1003507.751
1166,63.76,1011797.026
1166,64.98,1028499.113
1164,66.76,1037660.4
1164,68.14,1038590.09
1166,69.2,1040376.95
1166,69.78,1040966.476
1163,70.49,1038130.29
1164,70.85,1039636.025
1166,71.12,1041290.574
1164,71.34,1038749.862
1163,71.48,1037986.105
1163,71.58,1039720.726
1163,71.73,1041321.028
1162,71.98,1042725.187
1163,72.08,1043789.524
1163,72.28,1049277.883
1160,72.92,1058869.845
1160,73.58,1059185.864
1163,74.22,1061441.835
1163,74.53,1061517.723
1159,74.87,1057980.592
1161,75.06,1061743.157
1163,75.18,1065158.985
1158,75.44,1062024.03
1157,75.62,1061106.713
1161,75.72,1064051.007
1161,75.82,1063968.798
1159,75.94,1061454.19
1159,76,1062854.786
1160,75.96,1063539.644
1160,76.04,1062544.816
1158,76.05,1061534.958
1159,76.08,1062311.533
1158,76.1,1062510.817
1156,76.2,1059194.766
1159,76.22,1062007.169
1159,76.16,1061797.013
1151,76.42,1055617.743
1157,76.45,1073460.584
1160,77.39,1090535.075
1158,78.28,1088389.596
1154,78.94,1082837.186
1154,79.44,1083375.032
1161,79.48,1089360.097
1157,79.78,1085638.85
1154,80.04,1084414.449
1157,80.02,1087364.612
1153,80.2,1083629.961
1153,80.27,1083210.265
1157,80.26,1087270.161
1156,80.26,1086024.371
1152,80.34,1083155.854
1152,80.42,1082959.773
1157,80.4,1087694.908
1157,80.42,1087424.158
1150,80.62,1080594.4
1150,80.6,1083075.953
1154,80.56,1087854.127
1155,80.6,1087564.892
1153,80.68,1085845.055
1153,80.76,1087209.935
1153,80.89,1086075.034
1152,80.93,1085530.039
1154,80.92,1086319.288
1153,80.95,1086232.69
1152,80.98,1084448.908
1155,80.94,1087423.908
1156,80.88,1088785.732
1149,81.04,1083429.775
1149,81.1,1082948.985
1154,81.01,1087845.129
1154,80.95,1086222.143
1148,81.04,1079329.693
1151,80.96,1083558.306
1157,80.82,1089589.418
1150,80.96,1084155.494
1149,81,1083440.289
1152,81.02,1086315.277
1153,80.99,1086759.995
1148,81.06,1082973.714
1148,81.14,1083046.778
1155,80.98,1089097.684
1150,81,1083880.173
1147,81.16,1081377.059
1156,81.02,1089060.127
1154,81.06,1086155.453
1148,81.03,1075617.332
1148,80.54,1067949.91
1151,79.85,1066210.181
1151,79.28,1064426.755
1148,78.84,1062205.412
1151,78.34,1059723.122
1150,77.96,1052991.875
1148,77.32,1048000
1149,76.74,1046569.708
1151,76.02,1043079.583
1148,75.5,1040372.942
1148,74.97,1026670.136
1150,73.09,1004421.393
1149,71.54,1001438.509
1148,70.26,999443.8194
1149,69.38,1002110.946
1150,68.8,1001919.471
1146,68.32,997859.8773
1148,67.82,997163.7241
1148,67.11,994990.1164
1147,66.65,994044.2474
1144,66.29,988255.6382
1146,65.61,984967.3854
1148,65.04,985779.4713
1145,64.54,982789.6201
1148,64.14,984445.3054
1147,63.9,986004.9013
1144,63.84,986380.6449
1147,63.84,989950.7737
1149,64.02,992374.3502
1141,64.33,987112.5025
1140,64.58,987362.3321
1149,64.9,1002823.386
1148,66.16,1012524.53
1141,67.46,1006766.536
1142,68.46,1013421.344
1144,69.2,1015054.077
1148,69.46,1019459.457
1141,69.94,1013429.318
1142,70.1,1014774.1
1148,70.32,1019673.526
1142,70.6,1013014.897
1145,70.63,1015250.857
1145,70.63,1018952.031
1139,70.87,1013034.712
1145,70.84,1015989.366
1145,70.84,1016864.893
1142,70.92,1015962.041
1140,70.98,1013605.027
1144,70.96,1015347.881
1145,70.88,1017912.044
1140,70.98,1013349.29
1140,70.96,1013691.655
1144,70.96,1018500.696
1142,71.11,1019117.437
1138,71.25,1013954.038
1142,71.28,1014934.067
1146,71.16,1037316.398
1141,72.9,1059664.748
1139,73.63,1038672.416
1147,73.9,1045932.506
1140,74.36,1039955.603
1142,74.62,1039501.216
1142,74.74,1041224.213
1139,74.98,1040370.798
1142,75.1,1043515.171
1143,75.22,1046366.284
1142,75.57,1049134.986
1139,75.82,1047049.435
1139,76.05,1046252.649
1147,76,1053390.48
1141,76.24,1051535.95
1138,76.5,1048985.007
1145,76.51,1054551.524
1142,76.58,1051642.247
1140,76.74,1049830.569
1144,76.7,1053385.25
1143,76.82,1054339.967
1141,76.9,1054255.019
1143,76.9,1056239.816
1146,76.92,1061974.294
1144,77.29,1066735.563
1141,77.89,1062565.332
1146,77.99,1065594.917
1142,78.18,1065610.307
1143,78.4,1066550.847
1148,78.5,1070264.849
1145,78.62,1069166.98
1142,78.74,1064910.483
1141,78.84,1063218.247
1145,78.8,1068948.814
1148,78.8,1070466.301
1142,78.98,1065200
1145,78.98,1068253.84
1149,78.88,1072065.641
1142,79,1066410.511
1145,79.02,1067997.67
1148,78.92,1071315.757
1144,78.98,1067281.176
1145,79.02,1067564.184
1148,78.96,1071114.784
1148,78.94,1071041.211
1144,79.04,1067409.979
1145,79.02,1069068.769
1151,78.89,1073484.926
1146,78.92,1069594.249
1144,79.02,1066807.232
1148,78.92,1071659.13
1149,78.9,1071356.531
1147,78.92,1069145.162
1148,78.9,1069695.39
1151,78.88,1072215.199
1148,78.92,1069960.702
1147,78.93,1069294.695
1151,78.84,1073115.369
1150,78.83,1072717.309
1146,78.89,1069059.351
1149,78.88,1071091.708
1153,78.8,1074200
1151,78.84,1071925.216
1149,78.84,1069996.126
1154,78.76,1075215.346
1152,78.74,1071854.674
1148,78.83,1068961.337
1152,78.78,1072914.646
1154,78.74,1074400
1153,78.68,1071931.581
1148,78.84,1069271.193
1154,78.76,1074985.665
1156,78.76,1077566.861
1154,78.98,1080074.524
1154,79.18,1080376.487
1154,79.36,1081228.931
1152,79.56,1079643.589
1155,79.6,1082569.853
1157,79.58,1083567.382
1152,79.7,1080339.589
1154,79.7,1081557.754
1157,79.65,1084678.972
1155,79.71,1082297.795
1153,79.78,1080902.097
1157,79.7,1084314.847
1158,79.66,1084564.848
1154,79.74,1081674.31
1156,79.74,1082433.803
1160,79.66,1085855.959
1159,79.63,1084713.842
1154,79.72,1080986.207
1158,79.69,1084345.417
1163,79.58,1087497.809
1157,79.66,1083364.57
1157,79.68,1082746.059
1162,79.57,1087274.055
1160,79.58,1085557.817
1159,79.63,1083400
1160,79.62,1085026.76
1163,79.5,1087291.408
1159,79.6,1084283.171
1159,79.59,1083908.652
1163,79.53,1086787.079
1163,79.51,1087348.512
1162,79.5,1084698.901
1161,79.58,1084609.81
1166,79.46,1089152.467
1163,79.48,1086357.151
1162,79.5,1085635.146
1166,79.43,1088795.483
1165,79.4,1088354.003
1163,79.48,1086338.998
1163,79.4,1087103.776
1166,79.39,1089734.794
1166,79.38,1088556.858
1163,79.42,1082887.583
1164,79.22,1067206.081
1168,78.24,1026185.451
1165,73.8,973033.6186
1165,67.8,961001.5328
1169,63.67,952062.4136
1165,60.17,944967.7077
1164,57.26,942065.2017
1166,55.66,942721.9778
1167,53.7,944191.1858
1164,52.91,945651.5238
1166,52.63,953571.6492
1170,53.3,966484.1551
1164,53.8,963500.9754
1161,54.36,972138.7921
1166,56.49,1003634.427
1170,59.1,1017036.513
1165,61.26,1012823.796
1162,63.14,1013143.901
1169,64.1,1021258.382
1169,65.38,1026629.858
1164,66.41,1023930.309
1165,67.24,1027710.473
1170,67.92,1036041.192
1167,68.52,1043544.303
1164,69.54,1055186.135
1166,71.24,1059855.541
1169,72.11,1065567.139
1166,72.92,1061428.972
1166,73.66,1062065.172
1172,73.9,1067226.609
1168,74.36,1063366.181
1165,74.7,1061377.645
1169,74.83,1066065.091
1172,75.02,1070949.354
1168,75.24,1067643.112
1165,75.48,1065360.056
1171,75.53,1070172.172
1172,75.56,1071949.427
1169,75.64,1070404.807
1169,75.78,1071173.21
1171,75.96,1074121.831
1171,76.04,1074092.266
1170,76.11,1072190.113
1171,76.16,1073586.278
1172,76.2,1073756.477
1170,76.24,1071991.172
1172,76.24,1073972.619
1175,76.19,1075944.581
1172,76.24,1074804.741
1169,76.38,1075769.712
1174,76.39,1079969.149
1175,76.42,1080259.062
1169,76.65,1075390.558
1172,76.68,1077960.761
1176,76.6,1081208.858
1174,76.63,1078834.772
1171,76.74,1076512.278
1174,76.74,1079181.32
1176,76.68,1080734.767
1174,76.73,1079425.661
1173,76.76,1078303.454
1177,76.66,1081520.639
1176,76.66,1080971.992
1171,76.78,1077665.243
1175,76.74,1079560.931
1178,76.64,1082548.17
1175,76.68,1080093.272
1173,76.74,1081649.356
1176,76.79,1092338.622
1179,77.37,1097022.235
1174,77.85,1092983.219
1172,78.26,1090688.192
1177,78.36,1089840.665
1175,77.75,1079217.095
1177,77.48,1082555.396
1181,77.38,1090715.628
1178,77.48,1088226.67
1177,77.52,1089258.36
1170,77.76,1084447.91
1178,77.72,1091612.937
1184,77.78,1099993.292
1175,78.16,1093221.158
1175,78.46,1093156.588
1181,78.5,1098568.917
1182,78.5,1098788.176
1175,78.68,1091048.079
1176,78.63,1085938.726
1181,77.76,1054067.229
1180,73.26,951658.2803
1175,67.84,831125.7677
1174,45.78,728370.3003
1178,32.56,696346.58
1175,22.48,694739.0672
1172,16.7,693350.1996
1163,11.06,689900.769
1156,3.69,686726.9921
1166,0.21,691320.4218
1172,0,694635.9986
1162,0,688850.4284
1172,0,693402.4121
1162,0,688545.8723
1171,0,692900.3437
1163,0,689138.952
1161,0,688534.628
1162,0,688923.5089
1163,0,689803.5733
1161,0,688483.0709
1157,0,686534.5222
1158,0,687119.8841
1158,0,687554.3302
1154,0,685073.147
1154,0,685186.3723
1156,0,686013.684
1151,0,683614.0112
1148,0,682393.2445
1151,0,683855.7715
1152,0,684087.6706
1147,0,681603.9958
1145,0,681461.7632
1147,0,689275.7922
1146,0.5,712389.4292
1142,2.44,739295.0793
1142,6.52,785669.4095
1151,13.2,851044.536
1161,22.47,881455.2375
1154,27.27,889355.2639
1133,32.21,901012.0358
1148,36.63,925425.6567
1133,40.66,923961.142
1148,44.34,941069.2984
1135,47.56,945512.1029
1139,50.68,957887.657
1140,52.82,963465.5743
1139,54.9,964649.969
1138,56.54,965619.4156
1136,57.74,965953.3794
1142,58.72,972779.5155
1139,59.91,974938.1026
1135,60.94,974662.0661
1136,61.72,975462.1749
1133,62.4,975149.3301
1134,62.82,975233.2564
1137,63.12,979000
1133,63.42,977821.8561
1131,63.63,976119.2374
1136,63.67,983017.8331
1142,64.16,994656.674
1138,64.95,991880.043
1131,65.68,986809.5505
1136,66.12,992852.6029
1138,66.42,993219.0871
1136,66.68,991200
1136,66.8,992114.749
1136,67,993345.9196
1133,67.22,990757.1057
1134,67.3,990945.7943
1138,67.26,995163.5565
1132,67.44,990175.152
1130,67.5,990635.3362
1138,67.66,1000330.564
1137,67.94,998641.1949
1131,68.26,994012.6625
1132,68.49,995541.0736
1138,68.51,1000873.48
1134,68.6,998176.932
1131,68.82,996153.6707
1136,68.95,1001187.58
1133,69.14,999922.4745
1130,69.32,996815.3667
1136,69.29,1001715.98
1136,69.35,1000467.652
1130,69.47,996360.5982
1135,69.48,1000770.47
1136,69.44,1001379.315
1132,69.52,997079.2476
1133,69.54,997957.6237
1135,69.5,1000957.12
1132,69.6,998669.6584
1133,69.56,998595.7068
1134,69.5,1000043.172
1133,69.52,1000245.487
1129,69.68,996525.8921
1133,69.56,999545.5071
1136,69.5,1002055.022
1130,69.66,996353.0452
1131,69.62,997923.3379
1136,69.52,1002129.528
1130,69.64,996600
1132,69.64,998227.859
1135,69.55,1000753.429
1131,69.63,998218.004
1130,69.67,997186.0569
1134,69.6,999571.4319
1134,69.57,1000372.184
1129,69.68,996154.0293
1132,69.68,997652.9763
1136,69.53,1002124.077
1127,69.7,993962.353
1126,69.72,992698.8263
1139,69.43,1003897.387
1134,69.54,999009.0555
1129,69.58,995283.478
1133,69.58,999188.7453
1133,69.6,999287.8308
1130,69.62,996958.9238
1130,69.7,996883.5601
1134,69.64,1000982.95
1131,69.62,998762.3626
1127,69.76,994129.4866
1133,69.62,1000178.102
1131,69.7,998947.7733
1128,69.78,994880.0786
1134,69.66,1000225.157
1133,69.68,999897.6482
1127,69.76,994230.6603
1132,69.72,998483.2181
1136,69.68,1001612.002
1132,69.66,998212.5102
1127,69.7,995128.0841
1133,69.68,1000581.996
1133,69.64,996370.704
1130,69.3,980671.7606
1133,67.65,959843.7727
1130,64.35,931129.3196
1127,60.76,920081.4319
1130,57.45,913314.9721
1133,54.54,907227.6453
1127,52.03,898802.4778
1127,50.02,896526.0205
1131,48.56,899266.9752
1124,47.63,894800
1127,46.95,898288.8685
1130,46.9,914966.2316
1129,48.63,942156.0277
1124,52.48,959485.7201
1126,55.45,963634.0485
1128,57.64,967414.6022
1128,59.35,968862.4379
1124,60.67,967384.2516
1130,61.54,972800
1124,62.36,972154.1575
1125,63.1,973771.1469
1131,63.62,979806.1388
1125,64.23,977719.0637
1124,64.79,976785.5785
1130,65.04,982135.3557
1125,65.4,980061.0638
1122,65.72,976581.7981
1127,65.83,979479.5989
1127,65.9,981577.9738
1124,66.06,978406.0774
1127,66.07,979228.3798
1127,66.04,980960.1315
1122,66.19,977907.7642
1121,66.32,977008.8388
1129,66.18,981769.1149
1126,66.19,981087.1235
1121,66.34,976110.509
1127,66.26,980572.2154
1128,66.16,982856.9295
1118,66.36,974470.7453
1123,66.35,977367.2718
1128,66.28,983288.954
1123,66.4,980053.9189
1121,66.55,978532.7888
1126,66.62,983193.9545
1124,66.75,982501.0105
1123,66.97,982334.0114
1126,67.13,987381.8986
1124,67.36,986984.0819
1122,67.66,983923.3228
1125,67.75,986088.0398
1125,67.86,987907.2472
1121,68.06,984553.3356
1125,68.05,985658.0819
1127,68.03,989312.5116
1121,68.18,984841.8567
1124,68.22,985105.3435
1130,68.06,990500.3863
1122,68.16,985675.7676
1119,68.3,982665.2558
1127,68.18,988823.4011
1126,68.16,988565.0457
1120,68.3,982900.3671
1124,68.26,986688.0146
1126,68.3,989282.0646
1123,68.34,986775.8292
1124,68.32,986193.967
1127,68.32,990229.3412
1124,68.39,986127.8613
1121,68.44,983676.8786
1127,68.36,989218.9564
1124,68.35,989102.279
1121,68.47,983159.7616
1127,68.32,987748.2567
1126,68.38,988613.8325
1121,68.46,983188.4023
1125,68.37,986461.7666
1127,68.29,989461.8344
1121,68.43,984028.7184
1123,68.44,984655.3157
1127,68.32,988580.1931
1121,68.41,984163.9972
1120,68.49,984138.2757
1126,68.39,989118.345
1124,68.38,988580.7127
1122,68.48,986042.0746
1125,68.42,988124.0766
1125,68.39,987115.7293
1121,68.45,984896.1776
1124,68.42,988442.4898
1127,68.32,988515.3354
1123,68.36,984352.0506
1123,68.38,985333.7882
1128,68.27,989357.8742
1124,68.3,985525.6498
1121,68.38,984766.3028
1129,68.24,991551.8341
1127,68.21,988190.4296
1120,68.38,984843.0658
1127,68.3,988090.5308
1128,68.26,988605.8057
1121,68.34,983653.9955
1124,68.32,986933.366
1129,68.22,990114.9343
1124,68.3,985172.5568
1121,68.28,984727.8419
1127,68.22,989416.6504
1125,68.26,986384.4163
1122,68.28,984220.3458
1126,68.18,988183.0385
1127,68.28,987779.4089
1123,68.32,985047.8531
1125,68.2,987307.389
1127,68.2,987708.8924
1122,68.38,984664.8158
1124,68.28,986873.4221
1129,68.16,989967.8526
1124,68.34,985780.3112
1121,68.38,984668.3007
1129,68.2,989983.5505
1127,68.28,988996.2645
1123,68.5,986862.7895
1129,68.38,992519.0913
1127,68.52,990747.8359
1122,68.7,986485.3853
1128,68.56,991686.3172
1130,68.52,992995.9377
1123,68.64,987492.9262
1124,68.66,988647.155
1131,68.58,993769.065
1126,68.64,989256.5503
1123,68.73,987662.6664
1129,68.66,992670.4079
1128,68.65,990651.184
1124,68.74,988101.9712
1128,68.66,991954.9697
1130,68.59,992672.312
1124,68.7,986881.5378
1127,68.68,988909.0625
1131,68.57,994104.1884
1127,68.66,989973.8999
1126,68.68,988813.4363
1131,68.58,993377.1567
1128,68.59,992149.3261
1124,68.69,987689.5018
1131,68.57,993065.7037
1131,68.54,994430.9908
1125,68.66,988306.3748
1131,68.53,992336.1501
1131,68.5,994533.4705
1126,68.62,988569.9096
1129,68.4,986582.4781
1133,67.89,985339.0314
1128,67.41,978584.1748
1127,66.82,975780.434
1131,66.16,977967.9104
1132,65.74,977740.868
1127,65.52,973515.9557
1130,65.21,976793.6609
1133,65.02,980690.3742
1127,65.26,979070.9758
1129,65.43,982154.5414
1133,65.54,987200.0091
1127,65.82,983386.8829
1128,66.26,987424.6631
1135,66.58,993748.5354
1130,66.92,990151.882
1127,67.3,986153.6411
1133,67.4,991406.922
1133,67.42,993075.6335
1127,67.64,986958.1979
1130,67.7,988629.6452
1136,67.66,994247.1768
1129,67.8,988604.4348
1128,67.84,987807.6352
1136,67.78,996405.939
1133,67.92,992635.6038
1127,67.96,987735.786
1133,67.88,993300.4489
1135,67.98,993075.9874
1130,68,988058.8753
1132,67.86,991059.7019
1136,67.79,994192.7898
1130,67.83,989417.6814
1131,67.88,990400.8697
1136,67.76,995388.6163
1133,67.92,993804.2442
1130,68.07,990870.8245
1136,68.06,996624.912
1136,68.08,996621.0046
1130,68.19,990853.0841
1134,68.15,995225.134
1139,68.29,1001560.097
1133,68.67,998508.5266
1132,68.9,998061.3305
1138,69.06,1005383.615
1137,69.34,1009636.705
1133,69.9,1008236.459
1138,70.12,1012796.484
1138,70.48,1014885.989
1133,70.82,1010549.348
1139,70.98,1016272.782
1139,71.2,1019045.316
1136,71.48,1015282.108
1137,71.56,1016077.011
1140,71.6,1020064.736
1138,71.71,1016896.191
1136,71.78,1012459.95
1142,71.7,1019542.444
1142,71.7,1020559.274
1136,71.88,1014652.15
1140,71.79,1018572.731
1145,71.69,1022214.9
1137,71.78,1015442.463
1139,71.86,1016098.63
1145,71.7,1022946.405
1141,71.74,1019539.13
1137,71.82,1015630.611
1143,71.7,1020402.735
1145,71.61,1022217.517
1139,71.74,1015622.799
1141,71.76,1017303.737
1147,71.6,1023876.233
1142,71.63,1019965.53
1139,71.75,1015654.735
1145,71.63,1023189.115
1146,71.66,1024905.226
1141,71.82,1017353.466
1143,71.82,1020076.483
1147,71.8,1027694.084
1143,71.92,1022303.983
1140,71.94,1018882.716
1147,71.9,1027258.955
1145,71.86,1025405.221
1141,72.05,1021241.258
1145,72.05,1025004.055
1147,72.07,1029006.399
1143,72.23,1027632.745
1143,72.44,1027730.766
1148,72.5,1032393.931
1145,72.62,1030408.077
1142,72.7,1026887.445
1146,72.64,1031099.871
1147,72.76,1031332.106
1145,72.83,1027323.278
1148,72.77,1030199.583
1148,72.72,1033248.225
1144,72.83,1028966.245
1146,72.81,1029121.98
1150,72.74,1034128.994
1148,72.7,1031879.454
1144,72.84,1027957.355
1150,72.66,1032609.065
1151,72.66,1034202.912
1146,72.77,1028759.477
1148,72.86,1031328.405
1154,72.81,1039431.275
1150,72.96,1035529.991
1148,73.08,1032760.215
1152,73.1,1036941.246
1151,73.1,1038790.31
1148,73.24,1034612.424
1151,73.16,1036319.348
1154,73.09,1040178.863
1148,73.19,1035521.063
1149,73.25,1034968.504
1155,73.06,1040168.678
1151,73.22,1037033.039
1148,73.3,1035774.665
1152,73.42,1041404.47
1159,73.38,1047863.639
1151,73.58,1041993.404
1148,73.88,1042076.54
1159,73.83,1050845.027
1157,73.96,1049303.104
1151,74.16,1043651.229
1154,74.26,1046988.778
1158,74.22,1051031.93
1155,74.3,1047321.136
1153,74.38,1045606.372
1159,74.29,1050625.763
1158,74.27,1050619.799
1154,74.39,1045714.776
1157,74.38,1049117.239
1161,74.28,1052644.54
1157,74.34,1048123.754
1154,74.37,1046599.195
1160,74.27,1050477.389
1160,74.11,1037495.633
1156,72.77,985377.987
1157,67.92,910047.8387
1160,61.86,830264.5133
1156,50.14,729875.3846
1155,32.59,686251.1731
1157,22.96,686684.3162
1154,15.67,684956.4933
1146,10.24,681864.7245
1138,6.3,677621.9955
1146,1.14,679871.0725
1155,0,685653.9931
1148,0,683108.2379
1151,0,684149.3287
1150,0,682491.1855
1148,0,682094.1972
1150,0,683177.4821
1145,0,681114.5826
1146,0,681494.1314
1144,0,680449.2405
1145,0,685067.0678
1142,0.1,708742.9706
1141,1.78,762056.9113
1145,8.2,832439.3602
1151,18.2,904698.0916
1157,28.91,932259.5782
1141,36.25,952401.4704
1139,43.58,974173.9612
1136,49.12,976969.3795
1145,54.21,1001005.622
1136,59.04,1006999.468
1147,63,1024919.614
1134,65.9,1020402.696
1140,68.3,1043574.775
1147,70.4,1079750.417
1133,73.52,1068634.515
1138,75.4,1073929.437
1145,76.86,1079474.61
1137,78.39,1074051.638
1138,79.21,1074087.509
1143,79.71,1080713.58
1142,80.16,1080195.03
1138,80.56,1076351.109
1139,80.84,1077703.292
1145,80.93,1081511.951
1141,81.12,1077792.573
1139,81.28,1077104.566
1145,81.24,1082064.139
1142,81.32,1079762.126
1138,81.42,1076267.154
1143,81.32,1080889.988
1145,81.38,1081276.741
1140,81.42,1077264.107
1141,81.44,1079387.434
1145,81.36,1082958.479
1142,81.42,1080830.373
1141,81.5,1079840.958
1145,81.44,1081647.752
1145,81.47,1082088.226
1142,81.52,1081384.122
1145,81.64,1083547.247
1145,81.66,1084988.882
1141,81.82,1081935.855
1144,81.78,1083467.14
1147,81.77,1085653.312
1143,81.87,1081966.129
1143,81.94,1081996.538
1148,81.82,1086248.638
1146,81.85,1085087.775
1142,81.98,1093658.339
1145,83.1,1126460.763
1151,85.32,1138034.867
1143,86.9,1137616.972
1140,88.74,1135054.177
1149,89.78,1139849.425
1147,90.68,1138810.148
1142,91.58,1135755.764
1147,91.96,1141026.562
1148,92.27,1145779.255
1144,92.6,1141467.296
1145,92.64,1140683.975
1148,92.74,1146735.882
1146,92.78,1144801.256
1144,92.86,1142478.319
1149,92.82,1146178.214
1149,92.88,1144830.76
1145,92.88,1140557.057
1146,93.01,1144670.634
1151,92.95,1147749.92
1146,92.98,1145193.72
1145,93.08,1143339.473
1148,93.1,1146535.873
1148,93.18,1145950.599
1146,93.28,1144549.974
1148,93.24,1145078.752
1149,93.26,1147300.087
1147,93.33,1144821.567
1146,93.35,1144500.192
1150,93.31,1147107.56
1149,93.28,1146994.131
1145,93.35,1143984.918
1148,93.32,1146596.216
1152,93.24,1149116.162
1147,93.3,1145241.967
1147,93.28,1144343.988
1151,93.26,1147664.258
1149,93.28,1146577.949
1147,93.33,1144707.668
1151,93.29,1147228.956
1151,93.28,1147857.599
1147,93.37,1144985.253
1150,93.34,1146955.625
1152,93.26,1148499.049
1148,93.32,1146085.162
1148,93.34,1146029.055
1152,93.26,1148328.654
1151,93.25,1147248.148
1146,93.35,1144528.687
1149,93.31,1146086.567
1152,93.24,1148222.103
1148,93.26,1145587.012
1146,93.36,1144144.99
1152,93.26,1147915.223
1150,93.3,1147326.802
1147,93.36,1144830.244
1151,93.29,1147965.959
1151,93.26,1148647.01
1147,93.34,1145413.894
1149,93.32,1145820.377
1152,93.28,1148335.813
1149,93.26,1146720.848
1146,93.38,1144244.331
1151,93.28,1147338.71
1152,93.24,1148746.462
1145,93.35,1143484.742
1148,93.36,1144781.732
1154,93.24,1148898.945
