,Epm_nEng,InjCtl_qSetUnBal
2017-12-01 10:31:18.222091,1287.0406473595924,75.03246618966203
2017-12-01 10:31:18.322091,1287.818316146067,74.64366322921339
2017-12-01 10:31:18.422091,1294.7405051262544,74.12999455081285
2017-12-01 10:31:18.522091,1296.1462352315502,73.67754822778605
2017-12-01 10:31:18.622091,1293.6544041410004,72.42315543703032
2017-12-01 10:31:18.722091,1300.740964773602,70.37219468757668
2017-12-01 10:31:18.822091,1299.7924875075962,68.69849750151924
2017-12-01 10:31:18.922091,1302.5483776174465,67.44572192152175
2017-12-01 10:31:19.022091,1304.326586217698,66.22496690994555
2017-12-01 10:31:19.122091,1307.027378137836,65.36252952583813
2017-12-01 10:31:19.222091,1307.1538888728114,64.66886110548403
2017-12-01 10:31:19.322091,1306.836697214628,63.76660557074384
2017-12-01 10:31:19.422091,1309.3544903708923,63.1305526941113
2017-12-01 10:31:19.522091,1310.8366572638618,62.46828095893014
2017-12-01 10:31:19.622091,1315.0410990400262,61.69465712479658
2017-12-01 10:31:19.722091,1314.979749958593,60.726178318702836
2017-12-01 10:31:19.822091,1315.0102314776784,59.598754323928695
2017-12-01 10:31:19.922091,1316.8461133472188,58.58732672680719
2017-12-01 10:31:20.022091,1321.8753746183231,57.472238532001874
2017-12-01 10:31:20.122091,1323.3261887729238,56.55442724288066
2017-12-01 10:31:20.222091,1319.2941922591367,55.868778735608636
2017-12-01 10:31:20.322091,1321.542790909517,55.20181703025475
2017-12-01 10:31:20.422091,1323.836672808593,54.65679410375073
2017-12-01 10:31:20.522091,1326.6946428929346,54.203589281777205
2017-12-01 10:31:20.622091,1325.305201549069,53.80399414716155
2017-12-01 10:31:20.722091,1329.390871848143,53.491319485314996
2017-12-01 10:31:20.822091,1329.9783736888799,53.143927333924786
2017-12-01 10:31:20.922091,1331.6959970738976,52.939120087783074
2017-12-01 10:31:21.022091,1330.6406803669224,52.711254429353794
2017-12-01 10:31:21.122091,1335.226398128899,52.55263061024825
2017-12-01 10:31:21.222091,1336.6524536388022,52.371769900268255
2017-12-01 10:31:21.322091,1336.6738279012375,52.19218753580201
2017-12-01 10:31:21.422091,1337.674130907682,51.65462574646906
2017-12-01 10:31:21.522091,1338.673793597708,51.002247969420985
2017-12-01 10:31:21.622091,1340.3483485243955,50.3280780164616
2017-12-01 10:31:21.722091,1342.6864169850294,49.5873292365511
2017-12-01 10:31:21.822091,1344.1744658109333,49.00276709453342
2017-12-01 10:31:21.922091,1344.8373784478604,48.54310696588284
2017-12-01 10:31:22.022091,1345.3373086491697,48.26507654033215
2017-12-01 10:31:22.122091,1348.535750069434,48.280953335184904
2017-12-01 10:31:22.222091,1351.0119458648342,48.68430051134027
2017-12-01 10:31:22.322091,1351.162556834031,49.345918158995275
2017-12-01 10:31:22.422091,1351.3373908996364,49.86340835569447
2017-12-01 10:31:22.522091,1353.8625492092883,50.20250421793901
2017-12-01 10:31:22.622091,1353.987516282164,50.40799826323584
2017-12-01 10:31:22.722091,1355.5246189675397,50.486994919567195
2017-12-01 10:31:22.822091,1358.1872976615216,50.54049514387652
2017-12-01 10:31:22.922091,1359.3372491290368,50.41161038322381
2017-12-01 10:31:23.022091,1362.535983798396,50.15109434143314
2017-12-01 10:31:23.122091,1362.650865944838,49.9250865944838
2017-12-01 10:31:23.222091,1366.048596376968,49.67106550240817
2017-12-01 10:31:23.322091,1367.3254135187397,49.40460751487233
2017-12-01 10:31:23.422091,1368.012569955235,49.14448787442592
2017-12-01 10:31:23.522091,1368.1623280406275,48.96545185137567
2017-12-01 10:31:23.622091,1371.7140674192653,48.55534610792669
2017-12-01 10:31:23.722091,1374.8508729135144,48.09631668816196
2017-12-01 10:31:23.822091,1377.1870940338933,47.6765682023059
2017-12-01 10:31:23.922091,1378.6751929686732,47.107876500049194
2017-12-01 10:31:24.022091,1382.3776980525308,46.53520861032667
2017-12-01 10:31:24.122091,1383.3243270523146,45.68432705231457
2017-12-01 10:31:24.222091,1384.3507174139786,44.657626944731085
2017-12-01 10:31:24.322091,1384.662405316507,43.15867428878394
2017-12-01 10:31:24.422091,1385.8508964504383,41.20857665604858
2017-12-01 10:31:24.522091,1384.1350652981077,39.45888699342069
2017-12-01 10:31:24.622091,1389.420937127744,36.42569619839917
2017-12-01 10:31:24.722091,1389.1204257698746,33.165218868083805
2017-12-01 10:31:24.822091,1394.2579297934037,30.90950919884009
2017-12-01 10:31:24.922091,1389.724868747886,29.05597899966173
2017-12-01 10:31:25.022091,1392.7598858812464,27.40545780252557
2017-12-01 10:31:25.122091,1393.9739651145512,26.049065348111508
2017-12-01 10:31:25.222091,1398.0683984223115,24.612804586411524
2017-12-01 10:31:25.322091,1397.4569749164875,23.010986414008777
2017-12-01 10:31:25.422091,1397.688923043289,21.318020946217146
2017-12-01 10:31:25.522091,1398.1619517953952,19.840508883474985
2017-12-01 10:31:25.622091,1400.3663176936907,18.872649199691793
2017-12-01 10:31:25.722091,1400.4867996768007,18.039098481365798
2017-12-01 10:31:25.822091,1401.013865342488,17.32741745387173
2017-12-01 10:31:25.922091,1400.8235800393602,16.835903616531276
2017-12-01 10:31:26.022091,1403.5402031810454,16.429759717240415
2017-12-01 10:31:26.122091,1404.3237595727169,16.09712787181509
2017-12-01 10:31:26.222091,1403.6618494906334,15.864739796253305
2017-12-01 10:31:26.322091,1404.5134306688012,15.705413137578548
2017-12-01 10:31:26.422091,1407.0284382067384,15.551816628973949
2017-12-01 10:31:26.522091,1408.676704235651,15.25638647516563
2017-12-01 10:31:26.622091,1409.6765668969601,15.018217958547162
2017-12-01 10:31:26.722091,1409.3232766874926,14.378017951243685
2017-12-01 10:31:26.822091,1404.601453575767,12.09696962834926
2017-12-01 10:31:26.922091,1395.3950214421573,10.192669525620968
2017-12-01 10:31:27.022091,1391.6615247535656,8.399638024120007
2017-12-01 10:31:27.122091,1424.668745281682,6.406173661972161
2017-12-01 10:31:27.222091,1423.9179294459884,4.65001650169065
2017-12-01 10:31:27.322091,1397.3958643744154,3.5787887818011734
2017-12-01 10:31:27.422091,1416.5876631270357,3.089884205706213
2017-12-01 10:31:27.522091,1414.0879431907047,2.709156479841781
2017-12-01 10:31:27.622091,1415.304186835206,2.4851856802362415
2017-12-01 10:31:27.722091,1415.4395495446797,2.2369774772339874
2017-12-01 10:31:27.822091,1415.5307989925518,1.8692268009931003
2017-12-01 10:31:27.922091,1418.8714680404107,1.5096288189315368
2017-12-01 10:31:28.022091,1416.2769816511384,1.088620283549753
2017-12-01 10:31:28.122091,1417.2084700913329,0.7504070936067078
2017-12-01 10:31:28.222091,1418.5,0.5380641819595122
2017-12-01 10:31:28.322091,1425.952891845905,0.41224643776449976
2017-12-01 10:31:28.422091,1420.6986767538945,0.12273055126768362
2017-12-01 10:31:28.522091,1418.8713979906377,0.0
2017-12-01 10:31:28.622091,1418.983268519211,0.0
2017-12-01 10:31:28.722091,1424.6000399900572,0.0
2017-12-01 10:31:28.822091,1424.7908646674714,0.0
2017-12-01 10:31:28.922091,1423.5,0.0
2017-12-01 10:31:29.022091,1422.4832363320545,0.0
2017-12-01 10:31:29.122091,1427.0858937652629,0.0
2017-12-01 10:31:29.222091,1426.7897527395046,0.0
2017-12-01 10:31:29.322091,1424.1442121634445,0.0
2017-12-01 10:31:29.422091,1421.8043843415035,0.0
2017-12-01 10:31:29.522091,1416.5905038901508,0.0
2017-12-01 10:31:29.622091,1425.6813144160817,0.0
2017-12-01 10:31:29.722091,1434.0513653147775,0.0
2017-12-01 10:31:29.822091,1440.926545217216,0.0
2017-12-01 10:31:29.922091,1430.9503640827202,0.0
2017-12-01 10:31:30.022091,1420.593685468056,0.0
2017-12-01 10:31:30.122091,1416.8040621261114,0.0
2017-12-01 10:31:30.222091,1429.5685383750433,0.0
2017-12-01 10:31:30.322091,1434.9819986750827,0.0
2017-12-01 10:31:30.422091,1438.9072996700909,0.0
2017-12-01 10:31:30.522091,1427.0932682813723,0.0
2017-12-01 10:31:30.622091,1432.3757053942988,0.0
2017-12-01 10:31:30.722091,1432.2312405841697,0.0
2017-12-01 10:31:30.822091,1438.321119812618,0.0
2017-12-01 10:31:30.922091,1435.3770292694005,0.0
2017-12-01 10:31:31.022091,1433.696778815189,0.0
2017-12-01 10:31:31.122091,1428.7285956245134,0.0
2017-12-01 10:31:31.222091,1441.2798284312591,0.0
2017-12-01 10:31:31.322091,1438.9985811670388,0.0
2017-12-01 10:31:31.422091,1439.2479362978254,0.0
2017-12-01 10:31:31.522091,1430.9732926506022,0.0
2017-12-01 10:31:31.622091,1440.944560071028,0.0
2017-12-01 10:31:31.722091,1440.1895937636366,0.0
2017-12-01 10:31:31.822091,1441.9296491673488,0.09501886042860513
2017-12-01 10:31:31.922091,1435.3334679244856,0.27580047519280615
2017-12-01 10:31:32.022091,1441.8671594026523,0.6524308328262541
2017-12-01 10:31:32.122091,1439.1882527607281,1.1668124790614591
2017-12-01 10:31:32.222091,1446.7056224215296,1.638816597907459
2017-12-01 10:31:32.322091,1446.2309473794921,2.1736530023405414
2017-12-01 10:31:32.422091,1447.9107707240744,2.6042888401025874
2017-12-01 10:31:32.522091,1441.5090690661918,2.8694403844350225
2017-12-01 10:31:32.622091,1444.9723548527231,3.1845497951800303
2017-12-01 10:31:32.722091,1447.8203448928477,3.313593102143045
2017-12-01 10:31:32.822091,1450.8978931504848,3.3335915726019394
2017-12-01 10:31:32.922091,1445.7091997901898,3.34
2017-12-01 10:31:33.022091,1447.9362414355526,3.4215436215332873
2017-12-01 10:31:33.122091,1449.820227104206,3.3784272525047068
2017-12-01 10:31:33.222091,1454.5968387789385,2.9866191779935916
2017-12-01 10:31:33.322091,1449.5196514869795,2.4663835248390313
2017-12-01 10:31:33.422091,1451.7809334001176,1.8647297204617386
2017-12-01 10:31:33.522091,1450.7626267978083,1.2794674557768477
2017-12-01 10:31:33.622091,1456.1329460142244,0.8962015424507271
2017-12-01 10:31:33.722091,1451.3405044822575,0.5824134528601985
2017-12-01 10:31:33.822091,1456.002677033442,0.153497201915824
2017-12-01 10:31:33.922091,1454.5568475037717,0.0
2017-12-01 10:31:34.022091,1455.4016963113447,0.0
2017-12-01 10:31:34.122091,1449.8614026459172,0.0
2017-12-01 10:31:34.222091,1459.0740748833437,0.0
2017-12-01 10:31:34.322091,1462.2788378126027,0.0
2017-12-01 10:31:34.422091,1461.6804920012867,0.0
2017-12-01 10:31:34.522091,1455.5330827431073,0.0
2017-12-01 10:31:34.622091,1460.327634082102,0.0
2017-12-01 10:31:34.722091,1461.2776391105076,0.0
2017-12-01 10:31:34.822091,1457.957479161069,0.0
2017-12-01 10:31:34.922091,1453.2582516338612,0.0
2017-12-01 10:31:35.022091,1454.5619395944818,0.0
2017-12-01 10:31:35.122091,1459.7451774919625,0.0
2017-12-01 10:31:35.222091,1460.8192060338365,0.0
2017-12-01 10:31:35.322091,1456.7552151940417,0.0
2017-12-01 10:31:35.422091,1454.6594311291378,0.0
2017-12-01 10:31:35.522091,1455.8622485863978,0.0
2017-12-01 10:31:35.622091,1460.9221884542685,0.0
2017-12-01 10:31:35.722091,1455.8584577981605,0.0
2017-12-01 10:31:35.822091,1454.542331703059,0.0
2017-12-01 10:31:35.922091,1455.5,0.0
2017-12-01 10:31:36.022091,1458.565641552341,0.0
2017-12-01 10:31:36.122091,1454.2074351133006,0.0
2017-12-01 10:31:36.222091,1454.903551728392,0.0
2017-12-01 10:31:36.322091,1455.4791502018654,0.0
2017-12-01 10:31:36.422091,1455.681183880693,0.0
2017-12-01 10:31:36.522091,1450.547964221114,0.0
2017-12-01 10:31:36.622091,1451.0670308114243,0.0
2017-12-01 10:31:36.722091,1452.1592909362605,0.0
2017-12-01 10:31:36.822091,1449.2742691856174,0.0
2017-12-01 10:31:36.922091,1442.8914255918319,0.0
2017-12-01 10:31:37.022091,1440.8407145997958,0.0
2017-12-01 10:31:37.122091,1439.977510592602,0.0
2017-12-01 10:31:37.222091,1435.4130546451688,0.0
2017-12-01 10:31:37.322091,1427.3652668136378,0.0
2017-12-01 10:31:37.422091,1430.289802094114,0.0
2017-12-01 10:31:37.522091,1432.3183881734947,0.0
2017-12-01 10:31:37.622091,1429.9543192435285,0.0
2017-12-01 10:31:37.722091,1426.9542587010992,0.0
2017-12-01 10:31:37.822091,1426.681304414685,0.0
2017-12-01 10:31:37.922091,1430.067755843629,0.0
2017-12-01 10:31:38.022091,1431.840943240912,0.0
2017-12-01 10:31:38.122091,1430.976814588401,0.0
2017-12-01 10:31:38.222091,1432.5444969899866,0.0
2017-12-01 10:31:38.322091,1434.522551435888,0.0
2017-12-01 10:31:38.422091,1434.3179023870716,0.0
2017-12-01 10:31:38.522091,1431.6118526049968,0.0
2017-12-01 10:31:38.622091,1434.2519425303187,0.0
2017-12-01 10:31:38.722091,1435.6591850234165,0.0
2017-12-01 10:31:38.822091,1439.9330777015257,0.0
2017-12-01 10:31:38.922091,1435.5185204756265,0.0
2017-12-01 10:31:39.022091,1435.228880942894,0.0
2017-12-01 10:31:39.122091,1438.545424419809,0.0
2017-12-01 10:31:39.222091,1439.1593298481118,0.0
2017-12-01 10:31:39.322091,1438.658813388722,0.0
2017-12-01 10:31:39.422091,1433.72193788372,0.0
2017-12-01 10:31:39.522091,1438.3248522463573,0.0
2017-12-01 10:31:39.622091,1435.0204045126357,0.0
2017-12-01 10:31:39.722091,1433.0237606012379,0.0
2017-12-01 10:31:39.822091,1431.4523863792479,0.0
2017-12-01 10:31:39.922091,1444.4948612063738,0.0
2017-12-01 10:31:40.022091,1440.075544742675,0.0
2017-12-01 10:31:40.122091,1442.5044442256335,0.0
2017-12-01 10:31:40.222091,1429.961104838233,0.0
2017-12-01 10:31:40.322091,1436.8394535977607,0.0
2017-12-01 10:31:40.422091,1439.0614216553518,0.0
2017-12-01 10:31:40.522091,1440.4158757070832,0.0
2017-12-01 10:31:40.622091,1430.3992843611725,0.0
2017-12-01 10:31:40.722091,1430.1178377572871,0.0
2017-12-01 10:31:40.822091,1429.0858128483408,0.0
2017-12-01 10:31:40.922091,1440.137037186544,0.0
2017-12-01 10:31:41.022091,1436.4488500075108,0.0
2017-12-01 10:31:41.122091,1430.2928926742625,0.0
2017-12-01 10:31:41.222091,1427.7921943677015,0.0
2017-12-01 10:31:41.322091,1431.7825225291874,0.0
2017-12-01 10:31:41.422091,1438.4413062592766,0.0
2017-12-01 10:31:41.522091,1435.721116727027,0.0
2017-12-01 10:31:41.622091,1430.7680814450503,0.0
2017-12-01 10:31:41.722091,1428.1331937873606,0.0
2017-12-01 10:31:41.822091,1427.8417372155234,0.0
2017-12-01 10:31:41.922091,1431.7556689698897,0.0
2017-12-01 10:31:42.022091,1423.592288991871,0.0
2017-12-01 10:31:42.122091,1419.341851749255,0.0
2017-12-01 10:31:42.222091,1414.3749427001205,0.0
2017-12-01 10:31:42.322091,1415.4151665840295,0.0
2017-12-01 10:31:42.422091,1414.6082959021314,0.0
2017-12-01 10:31:42.522091,1409.398220405453,0.0
2017-12-01 10:31:42.622091,1403.7425647114776,0.0
2017-12-01 10:31:42.722091,1405.7586770781825,0.0
2017-12-01 10:31:42.822091,1401.0049273631025,0.0
2017-12-01 10:31:42.922091,1399.025110978305,0.0
2017-12-01 10:31:43.022091,1395.7398292429646,0.0
2017-12-01 10:31:43.122091,1392.6322471669935,0.0
2017-12-01 10:31:43.222091,1393.3666349183786,0.0
2017-12-01 10:31:43.322091,1391.6067526981706,0.0
2017-12-01 10:31:43.422091,1396.6551897445859,0.0
2017-12-01 10:31:43.522091,1399.5,0.0
2017-12-01 10:31:43.622091,1396.0809145522408,0.0
2017-12-01 10:31:43.722091,1385.9492416869043,0.0
2017-12-01 10:31:43.822091,1387.4743319860509,0.0
2017-12-01 10:31:43.922091,1391.7104254545,0.0
2017-12-01 10:31:44.022091,1397.2845956210979,0.0
2017-12-01 10:31:44.122091,1387.1828505940912,0.0
2017-12-01 10:31:44.222091,1387.3165174578635,0.0
2017-12-01 10:31:44.322091,1381.795878059408,0.0
2017-12-01 10:31:44.422091,1388.6046821389705,0.0
2017-12-01 10:31:44.522091,1387.3389960288682,0.0
2017-12-01 10:31:44.622091,1384.8422554649896,0.0
2017-12-01 10:31:44.722091,1378.15442945579,0.0
2017-12-01 10:31:44.822091,1384.234718234699,0.0
2017-12-01 10:31:44.922091,1383.7088804304428,0.0
2017-12-01 10:31:45.022091,1379.788181872304,0.0
2017-12-01 10:31:45.122091,1378.3153214542988,0.0
2017-12-01 10:31:45.222091,1380.3955854151654,0.0
2017-12-01 10:31:45.322091,1383.5528711616732,0.0
2017-12-01 10:31:45.422091,1374.2320289352515,0.0
2017-12-01 10:31:45.522091,1373.2670426068632,0.0
2017-12-01 10:31:45.622091,1370.2055616500595,0.0
2017-12-01 10:31:45.722091,1374.163915785399,0.0
2017-12-01 10:31:45.822091,1366.737288179045,0.0
2017-12-01 10:31:45.922091,1368.1625223488716,0.0
2017-12-01 10:31:46.022091,1360.732985111237,0.0
2017-12-01 10:31:46.122091,1365.5873132234476,0.0
2017-12-01 10:31:46.222091,1363.495934687375,0.0
2017-12-01 10:31:46.322091,1362.5551821947,0.0
2017-12-01 10:31:46.422091,1365.213177545886,0.0
2017-12-01 10:31:46.522091,1361.5440702617834,0.0
2017-12-01 10:31:46.622091,1361.556576215057,0.0
2017-12-01 10:31:46.722091,1360.7862760841986,0.0
2017-12-01 10:31:46.822091,1358.6287633355319,0.0
2017-12-01 10:31:46.922091,1341.5443797883077,0.0
2017-12-01 10:31:47.022091,1345.9964391124554,0.0
2017-12-01 10:31:47.122091,1342.586823665486,0.0
2017-12-01 10:31:47.222091,1347.755978632083,0.0
2017-12-01 10:31:47.322091,1355.4284983423393,0.0
2017-12-01 10:31:47.422091,1368.6571602301417,0.0
2017-12-01 10:31:47.522091,1362.6948933502722,0.0
2017-12-01 10:31:47.622091,1352.7022794177926,0.0
2017-12-01 10:31:47.722091,1335.750715256033,0.0
2017-12-01 10:31:47.822091,1332.7731841735902,0.0
2017-12-01 10:31:47.922091,1329.6981034972855,0.0
2017-12-01 10:31:48.022091,1331.6169313421576,0.0
2017-12-01 10:31:48.122091,1340.7056721876165,0.0
2017-12-01 10:31:48.222091,1333.0325644489506,0.0
2017-12-01 10:31:48.322091,1339.315858142046,0.0
2017-12-01 10:31:48.422091,1327.3599718983307,0.0
2017-12-01 10:31:48.522091,1328.4183573180173,0.0
2017-12-01 10:31:48.622091,1328.0392279762732,0.0
2017-12-01 10:31:48.722091,1328.0590808277223,0.0
2017-12-01 10:31:48.822091,1321.1068841385033,0.0
2017-12-01 10:31:48.922091,1319.5578231652053,0.0
2017-12-01 10:31:49.022091,1317.7559945800585,1.6875633332640076
2017-12-01 10:31:49.122091,1315.813875812181,7.894103567525341
2017-12-01 10:31:49.222091,1331.9700768427074,16.11707676687641
2017-12-01 10:31:49.322091,1356.6626992408624,24.46547646675167
2017-12-01 10:31:49.422091,1305.4702720128819,31.129713896790665
2017-12-01 10:31:49.522091,1314.536014708005,35.794241148625154
2017-12-01 10:31:49.622091,1316.2540804718058,37.573816840013954
2017-12-01 10:31:49.722091,1312.5878223409309,39.99578477577307
2017-12-01 10:31:49.822091,1320.180443207124,41.549372729522126
2017-12-01 10:31:49.922091,1319.225507008108,44.21567551481085
2017-12-01 10:31:50.022091,1316.1272730886794,46.28090883792448
2017-12-01 10:31:50.122091,1322.7066138919372,49.10847774704207
2017-12-01 10:31:50.222091,1315.3573008912492,50.982753353804895
2017-12-01 10:31:50.322091,1318.741739840686,54.100982846629805
2017-12-01 10:31:50.422091,1313.9200659943733,56.25231313658517
2017-12-01 10:31:50.522091,1324.0783522422994,58.84386146978108
2017-12-01 10:31:50.622091,1318.1494609419337,61.41812443519735
2017-12-01 10:31:50.722091,1322.4536970125037,63.49919448860396
2017-12-01 10:31:50.822091,1317.0395943207984,66.02965019228832
2017-12-01 10:31:50.922091,1322.7994399521958,68.14966538086644
2017-12-01 10:31:51.022091,1318.5686236977094,70.68490278650391
2017-12-01 10:31:51.122091,1323.768890826086,73.02182746183558
2017-12-01 10:31:51.222091,1320.4449004457135,75.08112755370405
2017-12-01 10:31:51.322091,1325.249288406492,76.09121797829215
2017-12-01 10:31:51.422091,1324.1876051982565,76.30124909830067
2017-12-01 10:31:51.522091,1326.4674891578713,76.37498448194303
2017-12-01 10:31:51.622091,1324.722019859051,76.42747621920691
2017-12-01 10:31:51.722091,1326.779991061407,76.35752746775113
2017-12-01 10:31:51.822091,1330.9056547410032,76.22377381035989
2017-12-01 10:31:51.922091,1331.6561488205537,76.11122976411072
2017-12-01 10:31:52.022091,1334.9387163706126,75.98371594162285
2017-12-01 10:31:52.122091,1333.4051217534204,75.82995988456607
2017-12-01 10:31:52.222091,1335.782304770247,75.6424616447183
2017-12-01 10:31:52.322091,1336.4693835051437,75.45632602061725
2017-12-01 10:31:52.422091,1338.4057868816492,74.87760056284188
2017-12-01 10:31:52.522091,1335.7190481970997,73.58133349518793
2017-12-01 10:31:52.622091,1337.7818448860146,72.06858775835967
2017-12-01 10:31:52.722091,1337.7819263955398,70.98149350239434
2017-12-01 10:31:52.822091,1339.7507796505256,70.08107457863176
2017-12-01 10:31:52.922091,1341.0,69.13929519158648
2017-12-01 10:31:53.022091,1340.3118282382095,68.4270969429257
2017-12-01 10:31:53.122091,1344.8190387556513,67.79940217091188
2017-12-01 10:31:53.222091,1343.9029086387804,67.09070053171057
2017-12-01 10:31:53.322091,1341.1233038450926,65.77241003762303
2017-12-01 10:31:53.422091,1346.0078961441682,64.66036168378108
2017-12-01 10:31:53.522091,1348.5,63.33344387411305
2017-12-01 10:31:53.622091,1348.1557767021975,62.39185631498858
2017-12-01 10:31:53.722091,1342.4906037402843,60.967932822862544
2017-12-01 10:31:53.822091,1338.6227664468915,59.703838552383594
2017-12-01 10:31:53.922091,1342.4763771967894,58.08529398000553
2017-12-01 10:31:54.022091,1351.3880442132597,56.90762819765967
2017-12-01 10:31:54.122091,1347.9552128554878,55.56527705837485
2017-12-01 10:31:54.222091,1345.688118914944,54.35059395015934
2017-12-01 10:31:54.322091,1341.8680523103267,52.47740619585528
2017-12-01 10:31:54.422091,1346.8820789002764,51.022971320969596
2017-12-01 10:31:54.522091,1349.6557244390524,49.922593765915025
2017-12-01 10:31:54.622091,1347.778860930855,49.09808106063942
2017-12-01 10:31:54.722091,1345.6222260589163,48.21866850827985
2017-12-01 10:31:54.822091,1348.4422587080508,47.451852815705095
2017-12-01 10:31:54.922091,1349.310965135151,46.771456291902666
2017-12-01 10:31:55.022091,1346.5898658090275,46.270783897083305
2017-12-01 10:31:55.122091,1345.8444632103203,45.89198648856929
2017-12-01 10:31:55.222091,1348.066371582857,45.55958703116191
2017-12-01 10:31:55.322091,1349.6892544308816,45.225653493500246
2017-12-01 10:31:55.422091,1343.4566357084918,44.94091845096925
2017-12-01 10:31:55.522091,1346.0138753134795,44.70836842887931
2017-12-01 10:31:55.622091,1345.400432044117,44.54356899692809
2017-12-01 10:31:55.722091,1348.1339068088566,44.403542174460014
2017-12-01 10:31:55.822091,1347.2442764199618,44.27732829259885
2017-12-01 10:31:55.922091,1347.033993976084,44.198640240956635
2017-12-01 10:31:56.022091,1346.1221841245547,44.152443682491096
2017-12-01 10:31:56.122091,1346.189599917624,44.11241600329504
2017-12-01 10:31:56.222091,1346.5,44.03107894033087
2017-12-01 10:31:56.322091,1344.0864325206248,43.95862455749643
2017-12-01 10:31:56.422091,1345.7598846963137,43.92620057651843
2017-12-01 10:31:56.522091,1344.9299963785243,43.86479990342732
2017-12-01 10:31:56.622091,1344.3449197423834,43.79860963091399
2017-12-01 10:31:56.722091,1340.7049390813047,43.72479911390989
2017-12-01 10:31:56.822091,1344.8656119789862,43.410169761038325
2017-12-01 10:31:56.922091,1346.1199317272437,43.01778702817633
2017-12-01 10:31:57.022091,1344.4646717639446,42.6791299763082
2017-12-01 10:31:57.122091,1340.8934492477472,42.483351754374354
2017-12-01 10:31:57.222091,1341.9156348427048,42.370981861637006
2017-12-01 10:31:57.322091,1344.3809564307246,42.28476174277101
2017-12-01 10:31:57.422091,1343.6193153186193,42.17715891911716
2017-12-01 10:31:57.522091,1340.2394368010735,42.08478873602147
2017-12-01 10:31:57.622091,1340.0356068568149,41.921919085758006
2017-12-01 10:31:57.722091,1339.8101236096059,41.7082271941133
2017-12-01 10:31:57.822091,1336.7397369344062,41.543390792704216
2017-12-01 10:31:57.922091,1341.0216315662303,41.3895673686754
2017-12-01 10:31:58.022091,1333.8362555662593,40.981060921032494
2017-12-01 10:31:58.122091,1338.4698776481666,40.64060244703667
2017-12-01 10:31:58.222091,1335.939809463382,40.28378145108977
2017-12-01 10:31:58.322091,1340.5989606913627,40.03565337050498
2017-12-01 10:31:58.422091,1336.7481541475095,39.78661744393359
2017-12-01 10:31:58.522091,1333.8454959201636,39.672360326386915
2017-12-01 10:31:58.622091,1335.7270742679552,39.64618340585636
2017-12-01 10:31:58.722091,1335.8092310243346,39.61236924097339
2017-12-01 10:31:58.822091,1334.4645877584235,39.79327695176096
2017-12-01 10:31:58.922091,1332.6185578122756,40.72267973451181
2017-12-01 10:31:59.022091,1336.4867234773074,43.060353027008176
2017-12-01 10:31:59.122091,1334.3546857524555,46.85553768743964
2017-12-01 10:31:59.222091,1334.9184812977408,49.99804578628298
2017-12-01 10:31:59.322091,1331.1630099136867,52.21581713919325
2017-12-01 10:31:59.422091,1334.1838358030764,54.12559127916294
2017-12-01 10:31:59.522091,1329.587753454286,55.23915523056569
2017-12-01 10:31:59.622091,1332.7194757230552,56.37836871555243
2017-12-01 10:31:59.722091,1332.047000729544,57.608719824909464
2017-12-01 10:31:59.822091,1342.5903279893462,60.64678091650722
2017-12-01 10:31:59.922091,1340.4030824110835,63.40082125008647
2017-12-01 10:32:00.022091,1338.3821905324237,65.35779338450565
2017-12-01 10:32:00.122091,1332.7819763375637,66.40362406263394
2017-12-01 10:32:00.222091,1338.9836498610575,67.00698799401479
2017-12-01 10:32:00.322091,1341.6167221501246,67.49815390547137
2017-12-01 10:32:00.422091,1339.962672943767,67.87512746607945
2017-12-01 10:32:00.522091,1337.7710064971425,68.24280701243435
2017-12-01 10:32:00.622091,1338.7289239384015,68.4706511320577
2017-12-01 10:32:00.722091,1342.9575540641792,68.67213237882387
2017-12-01 10:32:00.822091,1341.7341973651153,68.76765802634884
2017-12-01 10:32:00.922091,1340.1540580327398,68.89070142952323
2017-12-01 10:32:01.022091,1342.419576109189,68.94
2017-12-01 10:32:01.122091,1345.574352673718,68.95382901782479
2017-12-01 10:32:01.222091,1347.1911045933734,68.90471163253012
2017-12-01 10:32:01.322091,1343.6964690632556,68.86616897841184
2017-12-01 10:32:01.422091,1344.4190805567084,68.77706009519856
2017-12-01 10:32:01.522091,1346.8836199104644,68.67081900447678
2017-12-01 10:32:01.622091,1353.3773109120973,68.55702619888804
2017-12-01 10:32:01.722091,1352.5415361651949,68.14648590584103
2017-12-01 10:32:01.822091,1348.5797642133853,66.40338925900531
2017-12-01 10:32:01.922091,1346.4622443409212,63.22322316033214
2017-12-01 10:32:02.022091,1349.802305898605,60.48846510532588
2017-12-01 10:32:02.122091,1353.9223276753316,58.15434279806582
2017-12-01 10:32:02.222091,1350.850468147234,56.45794412817872
2017-12-01 10:32:02.322091,1353.1511507436564,55.13442117468664
2017-12-01 10:32:02.422091,1349.1194931568016,54.24188647916437
2017-12-01 10:32:02.522091,1350.9993545751859,53.64620746606149
2017-12-01 10:32:02.622091,1349.5417625048096,53.18950805040402
2017-12-01 10:32:02.722091,1351.807240890708,52.83848780272244
2017-12-01 10:32:02.822091,1349.348380017639,52.5877739339801
2017-12-01 10:32:02.922091,1353.3834498010192,52.39540929833136
2017-12-01 10:32:03.022091,1349.4265267562778,52.22928887168468
