Speed,q,p
537,88.69,677680
541,89.59,682766
549,89.88,689470
554,91.87,699040
558,92.14,702333
565,91.55,706371
576,89.63,709745
576,90.07,711440
577,93.89,722455
595,95.82,741866
602,94.37,743046
594,98.55,748396
602,98.64,754783
623,95.05,756207
628,91.40,747112
625,99.33,770720
630,99.92,775081
643,96.87,773048
655,98.28,784545
653,99.81,788902
655,102.92,800810
671,100.32,801391
686,101.87,818425
682,103.40,820802
683,106.11,832345
702,105.73,845590
709,105.05,848742
711,107.98,861320
719,108.89,872118
732,108.82,882067
739,109.92,892283
743,111.04,900671
750,112.39,914044
761,113.29,932422
771,113.85,946979
779,115.80,968966
786,116.96,984064
789,118.53,996532
801,120.19,1022080
818,120.49,1046666
819,122.55,1060416
821,125.64,1082871
844,126.00,1115613
855,127.48,1141485
854,131.13,1163009
865,131.59,1182005
886,132.51,1219257
892,133.54,1236209
893,133.55,1236498
912,133.74,1264077
930,134.04,1287241
929,134.02,1285372
934,134.02,1291296
958,133.97,1320186
975,133.90,1339290
969,134.07,1333613
980,133.93,1345489
1009,134.34,1381169
1019,134.54,1394198
1015,134.57,1390146
1028,133.68,1402192
1050,126.68,1394106
1052,119.64,1352597
1052,115.25,1323372
1068,107.65,1282827
1083,101.53,1251316
1082,95.95,1213974
1079,93.02,1193105
1095,88.46,1167234
1109,85.61,1150387
1109,83.40,1133486
1103,81.84,1119515
1114,80.53,1112632
1133,79.38,1108510
1131,79.36,1107883
1122,81.60,1123049
1140,86.10,1164622
1159,91.04,1211403
1156,96.24,1250526
1149,100.51,1279279
1166,105.70,1317943
1184,109.73,1350160
1185,112.63,1367468
1183,114.96,1380052
1195,116.52,1394498
1213,117.71,1410760
1221,118.59,1419933
1223,119.21,1424666
1229,119.57,1430296
1248,120.00,1443199
1260,120.26,1451856
1260,120.24,1451499
1269,120.22,1456485
1287,120.19,1466404
1295,119.81,1468631
1294,119.66,1467101
1310,119.40,1474010
1326,118.54,1459071
1328,110.74,1412696
1357,76.89,1198064
1481,53.26,1150370
1554,36.09,1143450
1590,23.83,1097750
1595,15.76,1012036
1581,10.30,968440
1551,6.21,932760
1503,0.00,853996
1454,0.00,829831
1406,0.00,806276
1362,0.00,784798
1318,0.00,767525
1277,0.00,748117
1234,0.00,726025
1196,0.00,707117
1156,0.00,688069
1114,0.00,666912
1056,0.00,630256
934,0.01,550121
754,0.31,422558
731,3.10,429865
859,10.27,535260
842,15.07,534727
733,19.20,480951
770,25.43,537790
846,29.95,650990
815,33.24,634902
752,37.45,572273
810,42.95,681617
828,46.05,723457
751,49.40,625503
817,52.53,737008
800,53.53,715516
768,55.52,677558
828,56.41,762728
775,56.69,691582
800,57.91,730251
794,57.62,720315
787,58.55,715035
821,58.24,758689
774,58.12,696173
805,58.72,738399
800,58.04,729486
797,58.19,726899
804,57.58,734124
783,56.90,702574
811,56.36,739681
800,55.41,721063
793,55.51,712607
800,55.41,722166
799,55.48,721085
810,55.55,736633
791,55.66,709110
796,56.09,718704
811,55.94,738467
800,56.00,723893
801,56.28,725360
799,56.52,723518
812,56.70,741875
802,56.67,728524
799,56.97,725008
809,57.08,738474
808,57.02,737853
804,57.03,732647
804,57.16,733067
812,57.16,743747
811,56.98,741165
802,57.03,729427
809,57.10,739375
815,56.84,747016
807,56.60,734780
806,56.34,732576
814,56.01,743086
817,55.35,745423
805,53.72,723122
811,52.01,726940
821,49.95,736438
814,48.54,718081
807,46.66,697137
813,45.26,698811
821,44.30,704913
815,43.18,689611
808,42.55,675520
818,42.38,689688
823,42.19,695262
809,42.08,675713
812,42.47,680997
818,44.19,699576
822,48.07,727297
813,53.53,734718
813,58.57,748546
826,61.64,774122
824,64.52,778297
813,66.63,771648
822,68.56,786681
829,69.56,797217
822,70.25,791758
819,71.05,792432
829,71.34,804743
830,71.31,806800
824,71.46,799339
828,71.42,804997
833,71.22,810054
830,70.98,805354
833,70.89,808183
836,70.51,809681
838,70.32,811900
836,69.84,806796
838,69.14,808208
845,68.43,813947
839,67.62,804322
840,66.69,803822
848,65.63,809502
844,65.03,804067
843,64.46,801337
845,63.58,800274
850,62.86,804875
849,62.20,801695
845,61.98,796602
855,61.53,806210
855,60.92,804426
852,60.70,800019
856,60.52,804386
856,60.24,803339
861,60.04,808090
857,59.89,803535
858,59.91,805025
867,59.60,814345
854,59.59,799385
862,59.83,808646
868,59.47,814427
858,59.55,803560
865,59.46,811804
863,59.27,808480
871,59.17,817613
865,58.84,809809
861,59.03,806266
881,58.68,827834
866,58.46,810629
865,58.63,810325
877,58.29,822592
872,58.14,817118
874,58.09,819009
868,57.99,812221
880,58.00,825639
884,57.55,829303
866,57.61,809248
881,57.02,824728
881,56.09,822519
878,55.77,818832
882,55.44,822579
874,55.23,812266
891,55.03,832225
881,54.56,819522
877,54.70,815155
895,54.43,835452
879,54.14,815848
891,53.90,829761
890,53.27,827590
883,53.13,819019
898,52.73,836255
890,52.45,826109
894,52.34,830655
890,52.10,825122
893,52.09,828649
905,51.75,837645
885,51.65,818421
899,51.75,835055
903,51.45,836667
895,51.38,830072
898,51.36,833292
899,51.31,833827
904,51.23,836370
900,51.11,835038
897,51.15,831685
909,51.00,837427
898,50.84,831859
902,50.86,835246
909,50.65,836808
897,50.52,830413
905,50.25,834942
906,49.49,831473
904,48.95,827676
904,48.56,825106
904,48.28,823290
914,48.05,825174
904,47.76,820004
903,47.73,819666
915,47.60,823084
908,47.42,819273
909,47.37,819370
910,47.21,818952
912,47.04,818749
913,46.87,817851
907,46.78,815243
920,46.76,819700
913,46.56,816152
912,46.54,815488
918,46.49,817457
913,46.44,815154
922,46.39,818258
912,46.27,813864
915,46.34,815416
921,46.29,817333
916,46.20,815049
914,46.22,814534
915,46.26,815135
922,46.23,817590
918,46.14,815339
911,46.15,812933
924,46.21,817990
922,46.06,816608
915,46.03,813712
917,46.10,815025
924,46.07,817220
922,45.94,815977
913,45.93,812413
923,46.03,816831
925,45.89,816960
917,45.85,813482
922,45.90,815577
923,45.88,815897
923,45.93,816171
923,46.09,816961
923,46.25,817988
923,46.33,818616
922,46.39,818366
926,46.47,820571
925,46.58,820517
925,46.76,821613
930,46.93,824617
928,47.09,824528
929,47.37,826656
931,47.53,828136
933,47.59,828992
931,47.65,828697
930,47.70,828794
935,47.68,830240
933,47.66,829372
935,47.63,830005
940,47.55,831202
933,47.45,828245
936,47.52,829602
942,47.51,831870
934,47.41,828455
934,47.63,829584
945,48.97,840270
940,51.09,846544
937,52.96,849544
943,54.12,854024
943,55.38,857058
939,56.25,857690
944,56.77,860473
948,57.04,862415
943,57.23,861097
943,57.49,861815
950,57.62,864292
945,57.67,862878
949,57.74,864379
951,57.72,864819
951,57.72,864952
952,57.68,865156
954,57.66,865798
957,57.61,866607
953,57.52,865131
957,57.53,866649
959,57.44,867129
953,57.42,865057
962,57.43,868159
963,57.28,868126
957,57.26,865811
965,57.27,868664
966,57.12,868704
962,57.08,867067
967,57.14,869152
970,57.98,871981
968,60.08,876875
967,61.63,886201
972,62.88,896231
971,64.16,903750
974,65.02,910858
977,65.90,919422
977,67.36,927873
980,68.61,939907
982,69.59,947613
979,70.49,950708
986,71.07,961398
989,71.34,966070
983,71.57,961783
989,71.66,968365
995,71.70,975031
990,71.61,968846
990,71.00,965499
1000,69.35,964197
995,68.28,952446
993,66.39,938433
1002,64.77,935709
1001,63.19,924500
1000,61.91,915519
1003,59.45,902617
1004,57.83,897217
1006,56.41,892193
1009,55.03,887792
1009,54.02,883386
1008,52.94,877618
1014,51.83,875133
1012,50.74,868864
1010,50.02,864804
1015,48.91,862288
1012,48.14,858344
1011,47.51,855839
1014,46.99,854998
1015,46.51,853514
1015,46.19,852011
1016,45.92,851545
1018,45.74,851455
1020,45.55,851488
1016,45.39,849711
1015,45.32,848959
1023,45.28,851655
1022,45.11,850912
1011,45.07,846327
1025,45.18,851949
1024,44.94,850845
1013,44.90,846449
1025,44.88,850879
1021,44.70,848972
1019,44.54,847648
1024,44.51,849210
1021,44.38,847549
1023,44.35,848460
1023,44.19,847716
1021,43.92,846063
1019,43.69,844226
1024,43.39,845046
1024,43.12,844250
1017,42.95,840793
1030,42.84,845437
1023,42.49,841620
1019,42.41,839657
1030,42.34,843883
1020,42.12,838985
1021,42.12,839380
1026,41.97,840836
1019,41.88,837642
1026,41.88,840514
1022,41.46,837357
1023,41.08,836435
1024,40.89,836073
1022,40.61,834306
1024,40.54,834901
1022,40.32,832980
1026,40.05,833762
1022,39.70,830900
1018,39.45,827814
1027,39.16,830480
1022,38.73,826518
1020,38.59,825156
1022,38.47,825657
1022,38.37,824978
1025,38.27,826038
1018,38.18,822700
1020,38.18,823505
1030,38.16,827627
1017,38.00,821393
1018,38.15,822384
1024,38.25,825720
1020,38.17,823317
1021,38.22,823939
1020,38.24,823567
1022,38.26,824807
1019,38.25,823205
1021,38.30,824400
1022,38.28,824737
1016,38.25,822076
1025,38.31,826234
1018,38.26,823147
1019,38.28,823282
1025,38.29,826198
1017,38.19,822349
1024,38.27,825455
1022,38.20,824398
1022,38.22,824364
1022,38.20,824508
1018,38.19,822568
1022,38.24,824667
1021,38.22,824057
1022,38.22,824727
1023,38.19,825039
1017,38.15,821961
1022,38.26,824522
1019,38.24,823236
1019,38.28,823384
1024,38.26,825658
1015,38.27,821518
1021,38.56,825468
1021,38.61,825925
1021,38.66,825988
1021,38.66,825761
1019,38.70,825261
1023,38.74,827314
1020,38.70,825640
1019,38.73,825534
1024,38.77,827823
1021,38.70,826304
1021,38.70,826135
1024,38.69,827201
1022,38.64,826100
1022,38.64,826114
1019,38.67,825148
1025,38.71,827778
1023,38.66,826614
1022,38.66,826193
1021,38.68,826169
1017,38.67,824300
1025,38.73,828204
1023,38.64,826915
1017,38.65,824206
1022,38.76,826659
1023,38.76,827238
1020,38.96,826657
1021,39.37,828895
1023,39.63,831011
1025,40.00,833317
1021,40.36,832746
1023,40.78,835428
1026,40.96,837411
1024,41.18,837212
1023,41.43,837794
1020,41.70,837613
1028,41.90,841497
1027,41.91,840965
1021,41.99,838898
1027,42.10,841570
1025,42.14,841019
1025,42.31,841885
1027,42.61,843589
1023,42.76,842445
1028,42.99,845249
1029,43.11,846097
1020,43.27,843368
1028,43.52,847402
1032,43.52,848807
1025,43.49,845879
1024,43.57,846019
1030,43.68,848493
1029,43.64,848053
1025,43.67,846539
1027,43.80,847973
1031,43.84,849478
1026,43.84,847733
1028,43.86,848599
1028,43.90,848729
1029,43.90,848966
1033,43.87,850643
1023,43.81,846466
1030,43.89,849241
1035,43.79,850906
1027,43.74,847605
1028,43.89,848750
1033,43.85,850273
1032,43.99,850472
1031,44.32,851096
1028,44.77,851682
1034,47.61,864123
1035,50.18,874084
1031,52.73,887999
1033,54.53,899864
1036,55.59,908643
1039,56.45,915957
1032,56.98,914430
1040,57.54,924206
1042,57.73,926812
1033,57.89,920846
1041,58.14,928549
1041,58.17,928677
1041,58.22,929156
1045,58.22,932607
1043,58.20,931145
1047,58.19,934065
1046,58.09,932636
1047,58.01,933220
1050,57.86,934577
1044,57.47,926873
1050,57.08,928684
1056,56.29,926011
1048,55.61,916650
1053,55.02,915629
1057,53.85,908769
1051,52.63,897071
1054,51.79,892204
1056,50.11,881276
1056,48.64,875626
1054,47.80,872091
1059,46.85,871146
1055,45.95,866282
1055,45.41,864567
1059,44.95,864774
1054,44.48,860902
1062,44.05,863022
1058,43.76,860172
1059,43.36,859142
1061,43.02,859233
1060,42.82,857774
1065,42.62,859537
1062,42.42,857506
1060,42.37,856457
1063,42.31,857610
1063,42.20,857179
1059,42.19,855395
1061,42.23,856422
1066,42.13,858172
1059,42.07,855114
1060,42.19,855762
1064,42.13,857446
1060,42.04,855452
1063,42.03,856370
1061,41.89,855117
1060,41.83,854688
1065,41.72,856249
1061,41.58,854276
1062,41.61,854561
1065,41.50,855674
1060,41.50,853287
1065,41.46,855672
1063,41.42,854307
1065,41.39,855219
1067,41.30,855684
1062,41.29,853457
1063,41.34,854152
1067,41.31,855966
1067,41.18,855360
1064,41.18,854016
1066,41.21,855250
1068,41.10,855723
1065,41.11,854122
1065,41.15,854491
1069,41.09,856063
1069,41.02,855901
1068,41.00,855349
1068,40.95,854935
1069,40.86,855161
1073,40.67,856269
1065,40.59,852515
1069,40.62,854469
1073,40.48,855442
1065,40.48,852102
1071,40.51,854706
1072,40.43,854784
1073,40.35,855144
1074,40.27,855076
1068,40.32,852717
1077,40.31,856738
1073,40.09,854252
1066,40.16,851615
1074,40.19,855178
1072,40.08,853625
1071,40.12,853428
1070,40.12,853204
1072,40.16,853841
1073,40.14,854535
1074,40.10,854649
1070,40.12,853246
1073,40.61,856108
1078,41.77,862414
1072,42.72,862839
1071,44.36,868524
1081,45.52,876987
1073,46.65,877540
1075,47.63,881995
1078,48.33,885585
1075,50.97,896640
1083,55.63,931499
1075,59.45,954667
1076,61.53,968848
1085,64.03,987503
1079,67.02,1005976
1083,69.09,1020251
1085,70.47,1030186
1084,71.70,1039150
1087,72.58,1046096
1088,74.07,1057402
1094,74.94,1064959
1096,75.87,1072564
1092,76.86,1079047
1097,77.54,1085463
1103,77.77,1088508
1098,78.03,1089294
1102,78.32,1092599
1107,78.37,1093993
1107,78.43,1094517
1106,78.48,1094791
1109,78.43,1095076
1113,78.37,1095590
1114,78.28,1095077
1113,78.24,1094628
1118,78.18,1095241
1124,77.98,1095043
1118,77.96,1093652
1124,77.82,1093820
1127,75.46,1075759
1136,60.89,980622
1218,41.94,933945
1289,29.89,887542
1320,19.85,858377
1328,12.75,830715
1316,7.92,802487
1291,4.36,774583
1259,0.00,738738
1219,0.00,718451
1179,0.00,698916
1142,0.00,681742
1105,0.00,661423
1072,0.00,640308
1034,0.00,616747
1000,0.00,595211
966,0.00,572598
933,0.00,549391
901,0.00,526361
868,0.00,502592
836,0.00,479089
806,0.00,457518
776,0.05,436366
747,0.84,421881
726,4.32,434945
727,10.84,452618
763,20.56,507353
823,28.82,620358
827,32.93,648629
788,37.74,623261
807,44.28,684127
786,49.23,678287
812,56.60,741601
786,61.44,723647
806,66.02,762890
791,68.99,756128
807,73.78,792510
791,77.24,788407
810,80.15,822987
796,82.55,816436
815,84.27,847004
795,85.66,828426
812,86.65,852126
802,86.82,841665
815,87.47,859728
802,87.25,843266
817,87.30,861538
806,87.01,847174
818,87.40,863180
804,87.30,845920
821,87.73,867949
811,87.37,854310
815,87.70,860648
811,87.37,854639
826,87.62,872739
813,87.34,856917
824,87.77,870970
816,87.30,859384
824,87.74,870941
823,87.25,867417
829,87.46,876043
820,87.04,863382
832,87.31,878212
820,86.98,863239
830,87.39,877040
826,86.87,870398
835,87.16,881045
828,86.57,871183
835,87.11,880764
827,86.76,871137
835,87.16,881060
829,86.72,872479
840,86.83,885716
829,86.52,872424
840,86.89,886232
834,86.25,876952
841,86.65,886377
837,86.24,879856
842,86.55,887631
838,86.19,880855
848,86.35,893507
838,85.86,879369
848,86.25,892722
845,85.60,887483
845,85.84,888373
843,85.30,884005
851,84.86,891508
845,84.07,881546
856,83.87,893902
847,83.06,879407
855,81.91,884530
847,80.13,868693
854,79.46,873688
851,78.50,865839
855,78.22,869663
853,77.53,863113
859,77.40,870287
853,77.02,861217
865,76.83,874965
855,76.37,860793
861,76.04,866595
859,75.07,859334
862,74.80,861461
858,74.48,855299
864,74.27,861821
858,74.23,854501
869,74.27,867696
856,74.23,852251
868,74.30,867098
862,74.28,859976
869,74.30,868162
864,74.27,861865
868,74.35,867885
866,74.22,864386
870,74.07,868654
864,74.12,861115
873,73.94,871977
865,73.91,862109
873,73.84,871272
869,73.68,864923
870,73.69,866538
875,73.58,871831
872,73.46,868228
872,73.55,868162
876,73.33,872321
873,73.41,869119
878,73.18,874418
872,73.00,866488
877,72.96,871831
878,72.78,872376
877,72.74,870349
878,72.68,871909
879,72.56,872796
881,72.24,873003
881,67.67,855874
891,52.00,826461
960,35.64,782423
1023,25.64,754776
1052,17.00,706924
1059,11.74,684712
1051,7.14,660699
1034,4.05,636146
1009,2.84,614675
978,0.00,581420
944,0.00,557110
912,0.00,534055
879,0.00,510389
846,0.00,486680
807,0.00,458225
778,0.00,437349
752,0.00,418829
721,0.00,408886
694,0.00,400840
667,1.32,397876
645,12.47,423505
653,19.01,448658
670,11.67,431405
667,8.04,420646
664,13.12,432875
669,13.66,436413
673,10.54,429837
671,10.40,428457
671,11.66,431908
673,11.99,433678
674,10.84,431156
673,10.79,430454
673,11.48,432329
674,11.44,432611
674,10.85,430852
672,11.07,430840
672,11.17,430798
671,11.23,430851
672,11.15,430873
671,11.23,430693
672,11.14,430721
671,11.14,430618
672,11.14,430880
672,11.14,430721
671,11.15,430593
671,11.23,430723
672,11.18,430961
671,11.22,430658
671,11.24,430827
671,11.24,430717
672,11.22,430938
671,11.24,430833
671,11.21,430721
671,11.26,430612
671,11.24,430833
671,11.25,430752
672,11.19,430845
671,11.23,430827
672,11.13,430705
671,11.24,430827
671,11.24,430705
671,11.24,430839
671,11.28,430829
672,11.28,431071
671,11.29,430787
670,11.38,430778
671,11.38,431057
671,11.37,431008
671,11.28,430672
671,11.28,430944
671,11.27,430934
671,11.37,431165
671,11.29,430823
671,11.36,431032
671,11.51,431594
673,13.30,436803
677,11.16,432937
675,10.14,429744
673,11.45,432280
675,12.10,434676
675,10.69,431063
674,11.55,432784
675,11.99,434276
676,11.57,433529
675,11.26,432298
674,11.82,433664
675,11.44,433127
676,11.18,432520
675,11.29,432378
674,12.02,434224
676,11.23,432809
675,11.16,432315
674,11.49,432792
675,11.69,433565
675,11.62,433304
675,11.86,434190
675,11.20,432424
674,11.83,433682
675,11.83,434016
676,11.31,432981
674,11.38,432485
675,12.12,434626
676,11.15,432557
674,11.83,433676
675,11.81,433916
675,11.39,432797
675,11.94,434104
675,11.98,434350
675,11.32,432620
675,11.83,433965
675,11.50,433247
675,12.00,434556
675,11.39,432976
676,11.20,432545
674,11.66,433271
675,11.90,434317
676,11.18,432525
675,11.25,432273
674,11.69,433333
675,12.06,434719
675,11.13,432245
675,11.67,433391
675,11.97,434264
677,11.08,432735
676,9.92,429341
674,11.24,432075
676,11.15,432653
676,10.31,430357
674,11.14,431774
676,11.12,432429
676,10.19,430080
675,11.15,432043
675,11.19,432183
676,10.68,431203
674,11.06,431698
675,11.50,433265
676,10.27,430313
680,9.53,429897
699,4.88,426072
734,1.44,421349
776,7.38,472215
870,13.96,550339
957,16.05,627820
950,17.90,640042
878,21.44,620989
889,26.81,670567
924,32.26,738153
946,38.57,787780
873,42.29,753547
904,45.58,806457
938,48.65,836315
876,51.31,806691
924,55.80,851724
918,59.56,857308
887,63.69,849718
934,66.36,894695
901,68.33,881377
917,70.15,900313
918,71.17,906242
906,72.03,900623
933,72.43,924822
908,72.72,905901
927,73.13,923866
929,73.10,924675
921,73.30,919219
941,73.54,937411
920,74.27,923297
929,75.30,937081
941,76.29,953122
936,77.52,955047
938,78.47,962563
937,79.31,965420
953,79.69,984400
944,79.91,975793
942,80.18,975154
959,80.36,993734
948,80.41,983141
956,80.50,991234
959,80.46,994345
957,80.46,992181
964,80.48,999546
969,80.68,1006066
965,81.04,1004700
966,81.64,1008968
977,81.83,1022000
974,81.91,1019211
967,82.11,1012369
984,82.15,1031966
982,82.09,1029384
980,82.14,1027561
984,82.12,1031102
989,82.09,1036877
992,81.99,1039742
991,81.92,1038346
993,81.71,1038404
993,81.46,1037726
1002,81.07,1044979
1002,80.47,1040161
996,79.72,1028521
1009,77.85,1030677
1012,76.61,1025883
1004,73.87,998359
1009,70.86,983410
1018,67.77,971840
1010,64.81,944284
1012,60.13,915170
1019,56.61,902464
1009,52.22,874851
1020,48.77,863391
1020,45.64,852127
1010,43.92,841613
1024,41.70,839043
1022,40.91,835279
1015,40.62,831389
1024,41.94,839819
1024,46.90,857905
1024,51.47,877376
1025,56.47,906333
1027,61.25,936188
1022,64.44,953532
1034,67.52,986265
1030,69.24,994597
1025,71.63,1005064
1042,72.85,1030906
1037,74.35,1036335
1035,76.24,1047674
1044,77.60,1066540
1042,80.26,1083015
1045,82.25,1100437
1047,83.42,1110865
1046,84.50,1117080
1053,85.24,1129167
1057,85.66,1133595
1050,86.39,1133998
1061,86.73,1142306
1066,86.68,1143701
1060,86.98,1143937
1068,86.97,1146613
1068,86.90,1146140
1068,87.00,1146746
1076,86.86,1148617
1073,86.83,1147469
